protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
TRIM54,DTX2,116390,107169,11/20/2014
KANSL1,FSD2,108612,109294,11/20/2014
KCNH1,SDCBP,106224,109370,11/20/2014
KRT6B,KRT31,112475,110974,11/20/2014
KRTAP10-9,FAM74A4; FAM74A6,112967,100468,11/20/2014
C1ORF94,VPS37C,110357,113391,11/20/2014
CHN1,HEMK1,102725,106758,11/20/2014
CD47,SYNE4,105556,102423,11/20/2014
ARMC9,SIAH1,114660,101885,11/20/2014
VPS52,STX11,111179,102273,11/20/2014
TXLNA,TNIP1,106215,100774,11/20/2014
FAM161A,BEND3,109389,109680,11/20/2014
PID1,NME1,109188,110707,11/20/2014
USE1,MEOX2,115992,110644,11/20/2014
POLR1C,TRIM27,113099,104168,11/20/2014
AREG; AREGB,KRTAP10-3,102107,111004,11/20/2014
CCDC57,UTP14C,113734,102458,11/20/2014
FAM124B,AES,109587,101119,11/20/2014
GMCL1P1,UBE2I,102771,102533,11/20/2014
INPP5D,NOTCH2NL,108393,103151,11/20/2014
ZNF581,KRTAP10-1,103687,107329,11/20/2014
KIF9,ZBTB8A,104066,108764,11/20/2014
HOXB7,CLK3,111872,114511,11/20/2014
CUL5,CCNDBP1,114852,114235,11/20/2014
BLZF1,ZBTB24,108090,109422,11/20/2014
CCNJL,C1ORF94,116139,110357,11/20/2014
SH3RF2,LZTS2,104712,101899,11/20/2014
BAHD1,KRTAP10-1,112583,107329,11/20/2014
RBBP4,,106420,106778,11/20/2014
SERTAD1,CIB3,104652,111717,11/20/2014
L3MBTL2,TRIM42,113811,100864,11/20/2014
TADA2A,KPNA2,111884,110187,11/20/2014
KRTAP10-5,TULP3,106719,112509,11/20/2014
BAG5,CCDC155,111247,112911,11/20/2014
MFAP1,ZBTB8A,114218,108764,11/20/2014
HSF2,TPM3,103305,108630,11/20/2014
KRT13,TXLNA,109652,106215,11/20/2014
TRAF2,NEBL,105243,102398,11/20/2014
NOTCH2NL,ITGB2,103151,102703,11/20/2014
CIB3,AES,111717,101119,11/20/2014
CARD10,KLHL12,112686,100355,11/20/2014
KRT38,C19ORF57,106098,116513,11/20/2014
PUF60,KIAA0907,104581,100306,11/20/2014
FAM161A,TRIM54,109389,116390,11/20/2014
ADAMTSL3,KRT40,103653,101002,11/20/2014
KRTAP10-3,UNC45A,111004,113162,11/20/2014
CLC,CLC,115951,115951,11/20/2014
SELM,KRTAP10-3,101389,111004,11/20/2014
KRT31,PTPMT1,110974,114190,11/20/2014
KIFC3,ATF2,109144,101223,11/20/2014
SGTA,PCDHA4,115671,106498,11/20/2014
TRIM54,ZNF587,116390,107008,11/20/2014
GIP,ADAMTSL4,105115,108641,11/20/2014
TAPBPL,ADAMTSL4,110636,108641,11/20/2014
PVRL3,KRTAP10-7,113514,113633,11/20/2014
PRR20E,FAM168A,106732,100648,11/20/2014
,FAM9B,115236,113746,11/20/2014
CRX,UBXN2B,116329,100191,11/20/2014
KRTAP10-5,SMCP,106719,101522,11/20/2014
BARD1,EXOC5,109612,116115,11/20/2014
KRT6A,KRT38,116243,106098,11/20/2014
ZNF679,KRTAP10-3,103134,111004,11/20/2014
MX1,CAB39L,114498,107109,11/20/2014
ZNF277,NUTM1,100567,103946,11/20/2014
TRIM54,SDCBP,116390,109370,11/20/2014
MIF,WDYHV1,102292,100116,11/20/2014
NABP1,MKRN3,101413,116559,11/20/2014
CDR2,HAUS1,111100,108378,11/20/2014
IFIT2,NUTM1,114719,103946,11/20/2014
SLC43A2,KRTAP10-3,105122,111004,11/20/2014
GOLGA2,ALS2CR11,106415,109861,11/20/2014
C1ORF94,ROR2,110357,105625,11/20/2014
ZBTB38,CCDC136,108497,108283,11/20/2014
RASSF5,REL,105719,100757,11/20/2014
FAM9B,CHRAC1,113746,110565,11/20/2014
C1ORF94,IPO11,110357,108900,11/20/2014
KRT40,SNW1,101002,104881,11/20/2014
COL10A1,UBQLN1,112307,109087,11/20/2014
TRIM23,FAM103A1,102929,111873,11/20/2014
TRIM37,SCNM1,108571,114624,11/20/2014
FHL3,A1CF,100158,105483,11/20/2014
CEP57L1,CEP57L1,103136,103136,11/20/2014
KRT40,FBF1,101002,115936,11/20/2014
FOXP3,PRR20E,101789,106732,11/20/2014
KRTAP10-3,TNFRSF6B,111004,102305,11/20/2014
RUNX1T1,HOMER3,105683,111674,11/20/2014
TRAF1,ECH1,112197,104171,11/20/2014
CSTF2T,HGS,115606,105172,11/20/2014
CCDC36,TTC19,111907,103398,11/20/2014
CCHCR1,TXLNA,110888,106215,11/20/2014
VEGFB,KLHL12,104064,100355,11/20/2014
NOTCH2NL,FRS3,103151,115548,11/20/2014
GMCL1,GAGE4,108821,116565,11/20/2014
LASP1,LZTS2,113614,101899,11/20/2014
RAB17,MAGEA1,112021,115637,11/20/2014
HNRNPK,MARK4,110874,109336,11/20/2014
KRTAP10-3,PDE9A,111004,100629,11/20/2014
KLK8,KRTAP10-11,113773,110418,11/20/2014
DMRT3,KRT40,109228,101002,11/20/2014
GRN,NLK,113087,109518,11/20/2014
TSGA10,CREB5,102384,115074,11/20/2014
ZCCHC10,DZIP3,105806,116321,11/20/2014
RECK,USHBP1,115188,105758,11/20/2014
KLK15,TRIP6,100803,113450,11/20/2014
TNS2,TBC1D16,109924,115156,11/20/2014
ZCCHC10,KPNA3,105806,114280,11/20/2014
KRTAP10-3,SLC6A20,111004,107617,11/20/2014
KRTAP10-3,KLK8,111004,113773,11/20/2014
WWP2,LGALS9B,106988,106431,11/20/2014
CASP9,BIRC8,115885,115365,11/20/2014
KRTAP10-11,C22ORF39,110418,115648,11/20/2014
MDFI,PARP11,103367,103164,11/20/2014
FAM124B,KCTD9,109587,104287,11/20/2014
CTAGE5,MAGEB18,110390,114048,11/20/2014
C11ORF57,SDCBP,106569,109370,11/20/2014
ING5,CCDC67,100972,113524,11/20/2014
KRT40,ARID5A,101002,114229,11/20/2014
ZKSCAN4,ZKSCAN7,112638,101158,11/20/2014
UBL4A,CDCA7L,112228,104259,11/20/2014
CMTM3,MOB1A,108050,111682,11/20/2014
,FLJ13057,111174,100827,11/20/2014
L3MBTL3,BANP,104526,110704,11/20/2014
ALS2CR12,TXNDC5,111159,108060,11/20/2014
SOX15,HSFY1; HSFY2,108674,106546,11/20/2014
OXSR1,RELL2,104256,106201,11/20/2014
TRIM37,FAM161A,108571,109389,11/20/2014
REL,PRDM10,100757,110737,11/20/2014
FAM9C,TPM3,109448,105691,11/20/2014
UBQLN1,IGL@,109087,110078,11/20/2014
MAGEA12,ABI3,102734,102414,11/20/2014
KIAA1683,CALML3,116487,110103,11/20/2014
TCEA2,CCDC136,112271,108283,11/20/2014
EIF3G,FAM9B,103160,113746,11/20/2014
PDIA5,KRTAP10-3,103764,111004,11/20/2014
BANP,FOXR1,110704,109457,11/20/2014
ADAMTSL3,NOTCH2NL,103653,103151,11/20/2014
TFIP11,CCHCR1,105259,110888,11/20/2014
SSX2IP,,102527,100470,11/20/2014
SEC31A,REL,108567,100757,11/20/2014
FBF1,MEOX2,115936,110644,11/20/2014
RBBP8,LMO1,116309,108993,11/20/2014
LCE1B,KRTAP10-11,109355,110418,11/20/2014
FBF1,TMCC2,115936,109727,11/20/2014
GOLGA2,SNW1,106415,104881,11/20/2014
MLLT6,CRX,111908,116329,11/20/2014
KRT40,BAHD1,101002,112583,11/20/2014
KRT71,KRT15,105510,108164,11/20/2014
WNT11,MDFI,108138,103367,11/20/2014
QRICH1,QRICH1,115738,115738,11/20/2014
HEATR1,VPS52,111544,111179,11/20/2014
KRT15,GLYCTK,108164,114283,11/20/2014
PRR20E,C1ORF94,106732,110357,11/20/2014
HCK,KRT40,114709,101002,11/20/2014
HBZ,HBD,104650,105272,11/20/2014
CATSPER1,CATSPER1,111313,111313,11/20/2014
KRTAP10-11,FAM74A4; FAM74A6,110418,100468,11/20/2014
USF1,USF1,108813,108813,11/20/2014
DACH1,RNF14,113132,103246,11/20/2014
DDX6,SDCCAG3,103960,105680,11/20/2014
MAGEF1,MDFI,102886,103367,11/20/2014
ZNF792,KRTAP10-5,107673,106719,11/20/2014
AES,TRIM41,101119,103606,11/20/2014
ZCCHC10,ZBTB14,105806,103014,11/20/2014
HNRNPK,RTP5,110874,113827,11/20/2014
KRTAP10-9,MEOX2,112967,110644,11/20/2014
FLJ13057,SYT17,100827,102178,11/20/2014
KRTAP10-11,SPG7,110418,113795,11/20/2014
,MAD1L1,100475,112644,11/20/2014
PRPF31,JAKMIP2,113662,114837,11/20/2014
CARD9,AES,109027,101119,11/20/2014
MEOX2,GPATCH2L,110644,112254,11/20/2014
STAC3,DIP2A,102337,111191,11/20/2014
FAM184A,AMOTL2,100421,112857,11/20/2014
TSHZ3,CEP63,101191,108624,11/20/2014
CTNNBL1,PRDM4,112051,110107,11/20/2014
MKRN3,PEX5,116559,111289,11/20/2014
BANP,LMO4,110704,106582,11/20/2014
GRAMD3,ABO,113586,100440,11/20/2014
EIF1AD,MEOX2,110706,110644,11/20/2014
CCDC155,PDGFRA,112911,107399,11/20/2014
CDK18,TRIM27,107928,104168,11/20/2014
TRIM23,ZC2HC1C,102929,115825,11/20/2014
SLC30A2,CCL4,110481,101772,11/20/2014
ZNF227,CEP70,106684,113477,11/20/2014
CCDC33,TSGA10,105916,102384,11/20/2014
KRTAP10-11,ZBTB24,110418,109422,11/20/2014
SDCBP2,C11ORF57,112665,106569,11/20/2014
TRIM54,FARS2,116390,108971,11/20/2014
DTX2,NCALD,100239,110610,11/20/2014
OSBP2,LNX1,113812,108955,11/20/2014
SYCE1,HOOK1,116449,101792,11/20/2014
MAGEA12,C16ORF87,102734,115211,11/20/2014
SIAH1,C14ORF105,101885,108338,11/20/2014
REL,HIP1,100757,114088,11/20/2014
DAB1,TCEANC,113767,107755,11/20/2014
MPP3,LIN7A,114914,108930,11/20/2014
ZBTB9,CAPN7,108833,106338,11/20/2014
KRT15,HAUS1,108164,108378,11/20/2014
CWF19L2,CALCOCO1,112141,100795,11/20/2014
MAGEA4,AMOT,115631,104797,11/20/2014
MXI1,KRTAP10-9,111390,112967,11/20/2014
HSPD1,TMCC2,114322,109727,11/20/2014
MGAT5B,TRIP13,102216,101170,11/20/2014
AGTRAP,AP3M1,112632,100216,11/20/2014
CLEC7A,FAM3A,109131,111545,11/20/2014
MAGEA4,TRIM69,110670,113523,11/20/2014
CCDC57,CWF19L2,113734,112141,11/20/2014
ZSCAN26,TRIM41,106335,103606,11/20/2014
KRTAP10-7,IGSF8,113633,101649,11/20/2014
POP5,CCDC102B,104631,103634,11/20/2014
FAM161A,EHMT2,109389,113516,11/20/2014
TBRG4,CALCOCO2,115000,110568,11/20/2014
UBL4A,MEOX2,112228,107548,11/20/2014
ZNF337,KRT40,113381,101002,11/20/2014
HNRNPLL,BOLL,114755,113867,11/20/2014
LZTS2,TEAD4,101899,112272,11/20/2014
SFRS2,GOLGA2,116011,106415,11/20/2014
DHX57,KRTAP10-5,110497,106719,11/20/2014
ZMIZ2,SELV,109891,111233,11/20/2014
WDYHV1,CDR2,100116,111100,11/20/2014
CCDC57,GPKOW,113734,101398,11/20/2014
RPGRIP1,TFPT,115731,115713,11/20/2014
MEOX2,NCALD,110644,110610,11/20/2014
CEP55,RBM17,114421,100402,11/20/2014
AEN,MTUS2,108732,105142,11/20/2014
CALCOCO2,DDIT4L,110568,102379,11/20/2014
CLK2,RSRP1,114510,100293,11/20/2014
CDC23,PNMA5,101045,101753,11/20/2014
ZBTB24,LDOC1,109422,108635,11/20/2014
MAL,EDA,100599,108397,11/20/2014
ALS2CR11,KRT15,109861,108164,11/20/2014
TRIM39,,116319,103894,11/20/2014
ZNF483,TRIM69,104788,113523,11/20/2014
NXF3,SKIL,106585,108797,11/20/2014
TCF4,RAB41,102722,104981,11/20/2014
PCGF3,PHC2,103091,101360,11/20/2014
HDAC4,EFEMP2,111662,100388,11/20/2014
CALCOCO2,LMF2,110568,111547,11/20/2014
TRIM69,HAUS1,113523,108378,11/20/2014
CDK5RAP3,TSPYL4,107682,111703,11/20/2014
CDKN2D,INCA1,107302,114528,11/20/2014
IQUB,KRTAP10-3,114646,111004,11/20/2014
KRT40,KRT6A,101002,116243,11/20/2014
NDEL1,ZNF844,100620,110345,11/20/2014
SYCE1,TSG101,116449,115385,11/20/2014
MED21,MAGEB4,109752,105621,11/20/2014
ZNF490,CCDC136,114207,108283,11/20/2014
CRYAA,SPG21,102833,113617,11/20/2014
RBMX,NABP1,110646,101413,11/20/2014
IFIT3,TPM3,116471,108630,11/20/2014
TSGA10,SPERT,102384,102355,11/20/2014
PHF7,UBE2D4,110893,101927,11/20/2014
FOS,LUZP4,102999,113692,11/20/2014
SMCP,NOTCH2NL,101522,103151,11/20/2014
CCNDBP1,NUDCD3,114235,100255,11/20/2014
DTNB,KRT31,106630,110974,11/20/2014
GOLGA2,IFT27,106415,106233,11/20/2014
PRTFDC1,GNPDA1,110564,112368,11/20/2014
TRIM32,,107984,112677,11/20/2014
KRT40,KPNA2,101002,110187,11/20/2014
PNMA1,RBM41,112725,110649,11/20/2014
HNRNPC,SDCBP,107868,109370,11/20/2014
TRAF4,KANSL1,100882,108612,11/20/2014
MAGEA12,C20ORF195,102734,107156,11/20/2014
KIFC3,NECAB2,109144,112295,11/20/2014
ZNF581,CALCOCO2,103687,110568,11/20/2014
AGTRAP,GABARAPL2,112632,108412,11/20/2014
KRTAP10-3,GFOD1,111004,106623,11/20/2014
ZC2HC1C,MID2,115825,109062,11/20/2014
TTC23,SSX2IP,101010,102527,11/20/2014
ZBTB5,SWAP70,108489,102442,11/20/2014
CDR2,TMCC2,111100,109727,11/20/2014
PRR13,PRR13,115421,115421,11/20/2014
PRKAB2,KRTAP5-9,107055,115820,11/20/2014
MTUS2,PKP2,105142,113129,11/20/2014
COL8A1,KRTAP10-3,104975,111004,11/20/2014
TRIM54,TTC23,116390,101010,11/20/2014
CYB5R2,PSMC6,109622,113895,11/20/2014
KRT71,KRT13,105510,101988,11/20/2014
NRBP2,TSC22D4,108212,109278,11/20/2014
ZNF844,MTUS2,110345,105142,11/20/2014
CALCOCO2,FKBPL,110568,103755,11/20/2014
ZNF587,CEP44,107008,106844,11/20/2014
THAP1,RIPPLY1,112767,105656,11/20/2014
DAB1,CDK6,113767,100127,11/20/2014
GSTK1,GSTK1,113068,113068,11/20/2014
CEP55,CCHCR1,114421,110888,11/20/2014
MEOX2,ADAMTS12,107548,108420,11/20/2014
PNMA1,GTPBP10,112725,106178,11/20/2014
GOLGA2,ARID5A,106415,100193,11/20/2014
CEP170P1,LMO4,100726,106582,11/20/2014
CDC23,EIF5A2,101045,109444,11/20/2014
DIP2A,TRIP13,111191,101170,11/20/2014
SIGLEC6,FHL2,100514,107341,11/20/2014
RAB4B,EXOC5,116167,116115,11/20/2014
GOLGA2,BYSL,106415,109216,11/20/2014
ZNF446,TRIM27,111142,104168,11/20/2014
ZNF587,PLSCR1,107008,113098,11/20/2014
ABO,TMEM79,100440,112527,11/20/2014
RBM45,RBM45,105037,105037,11/20/2014
SYT17,IKZF1,102178,109469,11/20/2014
MORN4,FAM22F,110157,100513,11/20/2014
TSHZ3,CTBP2,101191,104284,11/20/2014
VPS52,HEATR1,111179,105748,11/20/2014
LZTS2,TRIM42,101899,100864,11/20/2014
KRTAP10-3,RPS28,111004,113248,11/20/2014
MFAP1,FAM9B,114218,113746,11/20/2014
LXN,MAGEA8,109777,102731,11/20/2014
OTUB1,UBE2D4,116617,101927,11/20/2014
VAC14,CDRT4,103534,110118,11/20/2014
SIAH1,BCL6,101885,111043,11/20/2014
PNMA1,POLM,112725,104578,11/20/2014
KRTAP10-3,DDX43,111004,115475,11/20/2014
TOX4,FNDC3B,111162,109798,11/20/2014
ZBTB7B,RPL9; RPL9P7; RPL9P8; RPL9P9,109381,104976,11/20/2014
TFAP4,GOLGA2,101268,106415,11/20/2014
TRAF2,C14ORF105,105243,113560,11/20/2014
KRTAP10-11,AP1M1,110418,115168,11/20/2014
LNX1,RUFY4,108955,110923,11/20/2014
PRR20E,THAP1,106732,112767,11/20/2014
TXN2,RPIA,103363,103497,11/20/2014
,CCNDBP1,105055,114235,11/20/2014
ADAMTS12,MYL6,108420,111469,11/20/2014
KRT40,,101002,111318,11/20/2014
TICAM2,MEOX2,101698,110644,11/20/2014
PLEKHF2,GPBP1,111122,114094,11/20/2014
KRTAP10-9,CHIC2,112967,114549,11/20/2014
CYTH4,FOS,100010,102999,11/20/2014
MFAP1,ZFP64,114218,100744,11/20/2014
LDLRAD1,MAL,101406,100599,11/20/2014
ADAMTSL4,EIF4E2,108641,112485,11/20/2014
TCEA2,MEOX2,112271,110644,11/20/2014
HMBOX1,DAB1,100270,113767,11/20/2014
MORF4L1,IKZF1,111794,109469,11/20/2014
CREB5,TRIP6,115074,113450,11/20/2014
CCDC155,CDC73,112911,105568,11/20/2014
PDZD3,ASAP3,110833,108233,11/20/2014
SORBS2,VPS37C,107539,113391,11/20/2014
UBB,UBE3A,108113,109720,11/20/2014
TSSK3,REL,102910,100757,11/20/2014
USHBP1,KRT40,105758,101002,11/20/2014
CAPN7,ZBTB9,116102,108833,11/20/2014
MID1,DYRK4,102432,113925,11/20/2014
CARD9,TRIM42,109027,100864,11/20/2014
DDX17,RBM15,111448,108820,11/20/2014
KRTAP10-3,PVR,111004,114183,11/20/2014
KRTAP10-8,TBC1D16,110420,115156,11/20/2014
KLK4,TYRO3,109899,105040,11/20/2014
BCL2L15,TEAD2,102394,112273,11/20/2014
ZNF697,CCNDBP1,101980,114235,11/20/2014
CTBP1,PRKAA1,102479,110570,11/20/2014
CREB3L1,MFSD5,102663,106900,11/20/2014
ZBTB24,POGZ,109422,106637,11/20/2014
TNIP3,KRTAP10-11,105386,110418,11/20/2014
UTP14C,HOOK2,115822,109655,11/20/2014
KRTAP10-9,KRTAP10-9,112967,112967,11/20/2014
KRTAP10-3,SLC35A2,111004,109806,11/20/2014
NOTCH2NL,BCL6B,103151,110999,11/20/2014
CTBP2,PLCB1,104284,104252,11/20/2014
GOLGA2,ISCU,106415,109535,11/20/2014
ABI2,KRT13,114161,101988,11/20/2014
IKZF1,ARMC7,109469,100432,11/20/2014
NELFE,TRIM27,108699,104168,11/20/2014
UBE2D4,RNF115,101927,109977,11/20/2014
FAM214B,DIP2A,109409,111191,11/20/2014
CBX8,GOLGA2,112730,106415,11/20/2014
SETD5,KRT40,111128,101002,11/20/2014
PLEKHN1,LPXN,105509,102569,11/20/2014
MID2,MID1IP1,109062,115969,11/20/2014
CCDC172,TCHP,107838,115466,11/20/2014
CCDC33,TRIM42,105916,106166,11/20/2014
PIAS2,TRIM23,110095,102929,11/20/2014
FTL,KPNA3,104948,114280,11/20/2014
ZGPAT,MIPOL1,115860,102312,11/20/2014
KRTAP10-8,ZNF32,110420,114412,11/20/2014
RCOR3,TRIM42,109817,106166,11/20/2014
CDR2,KANSL1,111100,108612,11/20/2014
TRIM41,,103606,110182,11/20/2014
CUL3,KLHL3,111815,101871,11/20/2014
FHL3,FAM71C,100158,111889,11/20/2014
KRTAP10-11,PRKAA2,110418,108013,11/20/2014
NUP50,KPNA3,100390,114280,11/20/2014
SH3RF2,BANP,115990,110704,11/20/2014
SPRY1,KRTAP10-8,113996,110420,11/20/2014
RIC8A,EFEMP1,101710,107946,11/20/2014
KRT38,KRT4,106098,108163,11/20/2014
10-Sep,5-Sep,111660,103936,11/20/2014
VASH1,DHPS,113289,101875,11/20/2014
ATP6V1C1,ATP6V1C1,113884,113884,11/20/2014
CCDC28A,ICA1,108257,109721,11/20/2014
RINT1,PIK3R2,108524,106673,11/20/2014
NECAB2,EHHADH,112295,111778,11/20/2014
HNRNPC,EPS8,107868,109511,11/20/2014
CLIP4,LZTS2,102124,101899,11/20/2014
GEM,CCDC102B,116029,105184,11/20/2014
MTMR6,AMOTL2,115643,112857,11/20/2014
CEP70,ABT1,113477,106770,11/20/2014
GOLGA2,RAB2B,106415,108174,11/20/2014
KRTAP10-11,UNC45A,110418,113162,11/20/2014
RAD51D,LZTS2,110566,101899,11/20/2014
THAP10,KRTAP10-11,107905,110418,11/20/2014
STRN,TFIP11,115358,105259,11/20/2014
PSMA3,KRTAP26-1,100544,114791,11/20/2014
HOMER1,C19ORF57,105169,116513,11/20/2014
LMO2,TFPT,104853,115713,11/20/2014
TRIM54,MFAP1,116390,114218,11/20/2014
TRAF1,FBF1,112197,115936,11/20/2014
GGPS1,ATOX1,104261,100026,11/20/2014
FLJ13057,MID1,100827,102432,11/20/2014
FAM71C,KRT31,111889,110974,11/20/2014
ATP6V0E2,RBPMS,110510,101931,11/20/2014
HAUS1,IFT20,108378,116052,11/20/2014
SSX2IP,FAM214A,102527,103476,11/20/2014
HEL-S-70,CEP19,109995,115219,11/20/2014
BLOC1S6,TPM3,114989,108630,11/20/2014
MEOX2,GOLGA8DP,110644,101872,11/20/2014
CCNG1,RBPMS,103117,101931,11/20/2014
,,111174,115608,11/20/2014
KRTAP4-12,ANKRD44,102028,111979,11/20/2014
GKAP1,MFAP1,109922,114218,11/20/2014
SDCBP,,109370,105826,11/20/2014
ZNF148,SIAH1,102848,101885,11/20/2014
NUDT10,TCF4,112658,102722,11/20/2014
HNRNPF,HSFY1; HSFY2,107011,106546,11/20/2014
STK3,GAD1,113740,108008,11/20/2014
PIN1,ZBTB22,101194,112020,11/20/2014
TRAF1,GMCL1P1,112197,102771,11/20/2014
CCDC136,ENKD1,108283,103840,11/20/2014
RAD54L,WDYHV1,107836,100116,11/20/2014
NEK6,CCDC36,113338,111907,11/20/2014
,TSGA10,110182,102384,11/20/2014
ZNF572,CEP70,101879,113477,11/20/2014
AEN,EMD,108732,108819,11/20/2014
IMPDH2,IMPDH2,116185,116185,11/20/2014
TBRG1,RALBP1,104786,107301,11/20/2014
MPPED2,CAGE1,104361,103106,11/20/2014
C6ORF165,GPRASP2,109968,102376,11/20/2014
EDARADD,SHPRH,114140,113669,11/20/2014
RTP5,LZTS2,113827,101899,11/20/2014
L3MBTL3,PDE6G,104526,102987,11/20/2014
TRIM69,RECK,113523,115188,11/20/2014
TBC1D22B,TRIM54,115706,116390,11/20/2014
BCL6B,BCL6,110999,111043,11/20/2014
CEP170P1,CCDC146,100726,112505,11/20/2014
SCNM1,SSX2IP,114624,102527,11/20/2014
CLK2,PRPF38A,114510,116515,11/20/2014
FAM9B,EBNA1BP2,113746,102434,11/20/2014
KRT19,PPP1R18,107412,106401,11/20/2014
CFAP53,TNIP1,101188,100774,11/20/2014
CDX4,LMO2,107149,104853,11/20/2014
CCDC36,KLC3,111907,108072,11/20/2014
ASPSCR1,TACC3,102070,107806,11/20/2014
LAMTOR5,CEP70,106149,113477,11/20/2014
KRTAP9-2,FAM76B,112342,104049,11/20/2014
KRTAP10-8,RPS28,110420,113248,11/20/2014
RBPMS,HNRNPLL,101931,114755,11/20/2014
PRDM14,PSMA1,109440,100542,11/20/2014
NDRG4,RABAC1,103665,104531,11/20/2014
KLC3,ZNF572,108072,115286,11/20/2014
GRB2,PRR22,113112,105565,11/20/2014
NEFL,USP2,114238,107990,11/20/2014
LIN37,TFIP11,106225,105259,11/20/2014
CSF1,FHL3,106724,100158,11/20/2014
HOXB5,TRIM23,109246,102929,11/20/2014
FAM124B,KIAA1958,109587,102200,11/20/2014
ABI3,FBF1,102414,115936,11/20/2014
FHL2,DTX2,107341,100239,11/20/2014
KLC3,MBIP,108072,104397,11/20/2014
GABARAPL2,KIAA1958,108412,102200,11/20/2014
TFIP11,HAUS1,105259,108378,11/20/2014
ZBTB9,KRTAP10-9,108833,112967,11/20/2014
KRT40,IQUB,101002,114646,11/20/2014
PRR20C,NEDD9,106731,103217,11/20/2014
TRAF4,WWP1,100882,103270,11/20/2014
BHLHE40,CDPF1,108064,114521,11/20/2014
MPG,HSD17B14,101236,102359,11/20/2014
CYP1A1,CMTM5,107062,109626,11/20/2014
AEN,ZNF473,108732,106901,11/20/2014
ZC2HC1C,RABGEF1,115825,112308,11/20/2014
RASSF5,AMOTL2,105719,112857,11/20/2014
HMBOX1,CCNG1,100270,103117,11/20/2014
VIPR2,URM1,108153,116251,11/20/2014
ZBED1,SSX2; SSX2B,103788,116161,11/20/2014
GPATCH2L,ZNF408,112254,105777,11/20/2014
SYNE4,ITM2B,102423,104444,11/20/2014
KRTAP10-3,KRTAP4-2,111004,106075,11/20/2014
SGTA,SOD3,115671,115530,11/20/2014
CARD9,CCDC36,109027,111907,11/20/2014
LARP4,BHLHE40,105427,108064,11/20/2014
KRTAP10-9,RAB7A,112967,113366,11/20/2014
USP2,KIFC3,107990,109144,11/20/2014
UBB,DAZAP2,108113,113088,11/20/2014
COX4I1,SDCBP,104939,109370,11/20/2014
KRTAP10-9,MAB21L3,112967,112759,11/20/2014
REL,TMEM8A,100757,111931,11/20/2014
NCK2,ZBTB7B,109707,109381,11/20/2014
FOS,GNG11,106563,102298,11/20/2014
DKFZP547I014,MXI1,112013,111390,11/20/2014
DAB1,ZC3H10,113767,101647,11/20/2014
APPL1,MEOX1,115629,111968,11/20/2014
SIRPB1,RBPMS,100028,101931,11/20/2014
MAGEA6,LSM2,102730,105439,11/20/2014
GABRD,NOTCH2NL,100723,103151,11/20/2014
TEX11,NEFL,108265,109486,11/20/2014
LCE3E,MDFI,100442,103367,11/20/2014
CAMK2B,MRPL11,115085,115376,11/20/2014
CTBP1,MAPK9,102479,111089,11/20/2014
MEOX2,RPL15,110644,101724,11/20/2014
SDCBP,CALCOCO2,109370,110568,11/20/2014
ZKSCAN1,ZSCAN32,106968,113659,11/20/2014
CCDC136,HDAC4,108283,111662,11/20/2014
STX11,MID2,102273,109062,11/20/2014
GNAI3,GPSM3,113326,106656,11/20/2014
GORASP2,TRAF5,102556,102415,11/20/2014
TRIM27,NR1D2,104168,116470,11/20/2014
,FSD2,110182,109294,11/20/2014
CDR2,MRPL28,111100,107367,11/20/2014
SCNM1,PLSCR1,114624,113098,11/20/2014
CCDC102B,HMG20B,103634,116032,11/20/2014
BCL2L13,VAMP4,113994,106446,11/20/2014
CMTM5,PTPN9,109626,113846,11/20/2014
KRTAP10-7,NPDC1,113633,110927,11/20/2014
THAP1,TRAF5,112767,102415,11/20/2014
NCDN,AES,105255,101119,11/20/2014
C6ORF226,APPBP2,105742,110249,11/20/2014
PIN1,ZBTB7B,101194,109381,11/20/2014
ATF2,SUMO1,101223,101887,11/20/2014
MAGEA11,DOCK10,102733,103814,11/20/2014
KRTAP9-2,CATSPER1,112342,111313,11/20/2014
NPDC1,KRTAP10-11,110927,110418,11/20/2014
FARS2,KRT31,108971,110974,11/20/2014
KRTAP10-9,INPP5D,112967,108393,11/20/2014
EMILIN1,RIBC1,116399,109966,11/20/2014
LCE4A,KRTAP5-9,106572,115820,11/20/2014
KRTAP10-11,ZNF433,110418,109905,11/20/2014
NUDT16L1,TRAF2,114210,105243,11/20/2014
FBXL18,TRAF1,106638,112197,11/20/2014
TMEM239,WDYHV1,101572,100116,11/20/2014
KRT31,TMSB4X,110974,101598,11/20/2014
ZNF578,CEP70,102816,113477,11/20/2014
PSMA3,MUM1,100544,109066,11/20/2014
KLHL12,MRPL10,100355,108316,11/20/2014
DERL2,KRTAP10-11,100846,110418,11/20/2014
CCHCR1,NAB2,110888,108766,11/20/2014
NUP54,NUPL1,109760,114553,11/20/2014
GLYCTK,REL,114283,100757,11/20/2014
SENP2,TMEM239,108498,101572,11/20/2014
TAF13,MTUS2,103707,105142,11/20/2014
EDA,ATP6V0C,108397,108431,11/20/2014
CCDC102B,SPG21,105184,113617,11/20/2014
CTNNBIP1,USHBP1,106958,105758,11/20/2014
ZNF576,AP4B1,104257,104040,11/20/2014
UPK2,CCDC155,108860,112911,11/20/2014
C1ORF94,BOLL,110357,113867,11/20/2014
