protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
RAPGEF6,PTPN13,110778,109508,7/19/2002
PGR,UBR5,101624,113900,7/19/2002
RIT2,SOS1,109296,114975,7/19/2002
RGS9BP,RGS9,114348,101818,7/23/2002
YAP1,SMAD6,108147,103226,7/25/2002
SMAD7,YAP1,100789,108147,7/25/2002
DNAJA3,RNF34,104772,108398,7/25/2002
BCL2L11,VDAC1,113290,102830,7/25/2002
PVRL1,PVRL4,102683,115121,7/26/2002
PVRL1,PVR,102683,114183,7/26/2002
CLDN1,INADL,107476,101350,7/26/2002
ATP2A1,SLN,111961,101903,7/26/2002
PVRL3,PVRL2,113514,107492,7/26/2002
RPTOR,MTOR,113565,103035,7/26/2002
PVRL1,PVRL1,102683,102683,7/26/2002
PPP2R5C,CCNG2,102478,103389,7/26/2002
OPRM1,GPRASP1,100971,115909,7/26/2002
PPP2R5B,CCNG2,112607,103389,7/26/2002
BCL2,CAPN2,109222,100767,7/26/2002
CCNG2,PPP2CA,103389,113865,7/26/2002
NFATC2,PRKCZ,110012,109176,7/26/2002
SLN,PLN,101903,116603,7/26/2002
RPS6KB1,RPTOR,111603,113565,7/26/2002
UBC,TRIM21,106138,112543,7/26/2002
CDK4,RBL1,112005,115645,7/26/2002
BUB3,PARP1,112822,113437,7/26/2002
RPTOR,EIF4EBP1,113565,109203,7/26/2002
PVRL3,PVRL1,113514,102683,7/26/2002
CENPB,PARP1,115143,113437,7/26/2002
OPRD1,GPRASP1,113165,115909,7/26/2002
SLC9A3R1,OPRK1,108809,110444,7/26/2002
TJP3,INADL,102838,101350,7/26/2002
BID,CAPN2,110091,100767,7/26/2002
RAB11FIP2,RAB11FIP2,116057,116057,7/26/2002
BACE2,GGA1,108002,113644,7/31/2002
MUC1,GALNT12,109965,101359,7/31/2002
GGA2,BACE2,113345,108002,7/31/2002
RGS3,YWHAZ,108513,111046,8/1/2002
YWHAG,EPB41L3,108250,112855,8/1/2002
JAK1,IFNAR2,107364,100181,8/1/2002
FGF2,CSNK2A2,104315,106059,8/1/2002
EHD1,EHD1,112075,112075,8/1/2002
SMARCE1,ESR1,107840,102503,8/1/2002
AKT1,MDM2,112440,106304,8/1/2002
FGF1,CSNK2B,112775,113204,8/1/2002
EHD3,EHD1,103866,112075,8/1/2002
SYNE2,ACTC1,102808,109417,8/1/2002
PSMA2,PSMA2,100543,100543,8/1/2002
PSMA7,PSMA2,107232,100543,8/1/2002
S100A3,S100A3,105032,105032,8/1/2002
CSNK2A1,FGF2,110721,104315,8/1/2002
FGF1,CSNK2A1,112775,110721,8/1/2002
FGFR1,NCAM1,101160,114662,8/1/2002
SUV39H1,CBX4,109564,112290,8/1/2002
RALGDS,ARRB1,108984,100298,8/1/2002
PGR,JDP2,101624,105289,8/1/2002
DSP,DSP,101411,101411,8/1/2002
GDF9,BMPR2,108452,116066,8/1/2002
ESR2,SMARCE1,100229,107840,8/1/2002
ESR1,NCOR1,102503,106442,8/1/2002
PSMA2,PSMB2,100543,113934,8/1/2002
DNMT1,DNMT3A,107213,115190,8/1/2002
B2M,CD1B,109054,108962,8/1/2002
NF2,PXN,104152,116548,8/1/2002
PSMA2,PSMB6,100543,101932,8/1/2002
PSMA2,PSMB3,100543,113933,8/1/2002
AR,MDM2,114547,106304,8/1/2002
ARRB2,RALGDS,110282,108984,8/1/2002
DLG4,CASK,114692,100295,8/1/2002
SMARCA4,MED17,108198,102240,8/1/2002
PSMA2,PSMB1,100543,112666,8/1/2002
YWHAH,EPB41L3,104048,112855,8/1/2002
PSMA2,PSMB7,100543,109737,8/1/2002
STX1A,SYTL4,101479,100740,8/1/2002
CSNK2A2,FGF1,106059,112775,8/1/2002
PRKCA,ITGB1,107106,101292,8/1/2002
CSF1R,SOCS3,109048,107432,8/1/2002
PSMB4,PSMA2,111732,100543,8/1/2002
CSNK2B,FGF2,113204,104315,8/1/2002
ERAP1,TNFRSF1A,116593,113149,8/1/2002
ITGB1,SLC3A2,101292,100405,8/1/2002
ABCC9,LDHA,114861,109410,8/1/2002
BARD1,POLR2A,107714,108908,8/1/2002
RELN,RELN,109786,109786,8/1/2002
LDHA,KCNJ11,109410,106469,8/1/2002
HERC5,SMAD4,103187,101994,8/1/2002
TP53,NCL,114765,113886,8/1/2002
DNMT1,DNMT3B,107213,100898,8/1/2002
TRRAP,TP53,103915,114765,8/1/2002
CEBPB,SMAD3,108862,102508,8/1/2002
DNMT3B,DNMT3A,100898,115190,8/1/2002
PSMA2,PSMA1,100543,100542,8/1/2002
MED17,BARD1,102240,107714,8/1/2002
THRA,SUV39H1,105778,109564,8/1/2002
RAD52,RAD52,115634,115634,8/1/2002
JAK1,IL4R,107364,116087,8/1/2002
VAMP3,VAMP8,102448,113230,8/1/2002
PAK1,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,103174,106408,8/1/2002
SMAD2,NUP214,111220,104319,8/1/2002
PSMA2,PSMA6,100543,115586,8/1/2002
NCOA1,SMARCE1,108625,107840,8/1/2002
BATF3,PGR,109633,101624,8/1/2002
SMAD4,CEBPB,101994,108862,8/1/2002
HCK,SH3KBP1,114709,106332,8/2/2002
HCK,DNM2,114709,105715,8/2/2002
PIK3R2,HCK,106673,114709,8/2/2002
IKZF3,CHD4,100961,108804,8/2/2002
SIN3B,IKZF2,108742,113857,8/2/2002
SIN3B,IKZF4,108742,105128,8/2/2002
TRAF4,NCF1,100882,104372,8/2/2002
HDAC5,IKZF1,114955,109469,8/2/2002
SMARCB1,PPP1CC,116527,103075,8/2/2002
IKZF4,HDAC4,105128,111662,8/2/2002
HDAC7,IKZF3,105658,100961,8/2/2002
IKZF1,HDAC4,109469,111662,8/2/2002
FGFR2,FGF23,100913,109439,8/2/2002
PIK3R1,HCK,105291,114709,8/2/2002
HCK,SH3BP1,114709,109113,8/2/2002
SIN3A,IKZF4,111852,105128,8/2/2002
SMARCB1,PPP1CA,116527,109498,8/2/2002
HCK,SOS1,114709,114975,8/2/2002
IKZF4,HDAC7,105128,105658,8/2/2002
IKZF4,HDAC2,105128,114007,8/2/2002
LCP2,HCK,103050,114709,8/2/2002
HDAC5,IKZF4,114955,105128,8/2/2002
HCK,SF3B3,114709,104702,8/2/2002
HCK,EVL,114709,101427,8/2/2002
BLOC1S5,BLOC1S6,114824,114989,8/2/2002
TGFB1I1,TRAF4,114164,100882,8/2/2002
PPP1CB,SMARCB1,106328,116527,8/2/2002
WAS,HCK,112806,114709,8/2/2002
SIN3B,IKZF3,108742,100961,8/2/2002
HCK,NCL,114709,113886,8/2/2002
IKZF1,HDAC7,109469,105658,8/2/2002
WIPF1,HCK,116127,114709,8/2/2002
C2ORF44,HCK,100923,114709,8/2/2002
IKZF4,CHD4,105128,108804,8/2/2002
IKZF2,HDAC2,113857,114007,8/2/2002
IKZF3,HDAC2,100961,114007,8/2/2002
CD2AP,HCK,109696,114709,8/2/2002
IKZF3,SIN3A,100961,111852,8/2/2002
IKZF2,HDAC5,113857,114955,8/2/2002
HCK,ASAP1,114709,102494,8/2/2002
HDAC5,IKZF3,114955,100961,8/2/2002
HCK,INPP5D,114709,108393,8/2/2002
B2M,B2M,109054,109054,8/2/2002
IKZF2,CHD4,113857,108804,8/2/2002
HCK,TSG101,114709,115385,8/2/2002
IKZF1,HDAC3,109469,115341,8/2/2002
SRR,SRR,101435,101435,8/2/2002
KDR,COL18A1,111412,100635,8/2/2002
HNRNPK,HCK,110874,114709,8/2/2002
SIN3A,IKZF2,111852,113857,8/2/2002
HCK,ELMO1,114709,104977,8/2/2002
HDAC4,IKZF3,111662,100961,8/2/2002
GAN,MAP1B,107428,101602,8/5/2002
ERC2,RIMS1,114705,102257,8/5/2002
SOCS3,CXCR4,107432,108167,8/5/2002
TCEB1,MED8,110369,108444,8/6/2002
MED10,MED8,113066,108444,8/6/2002
RBX1,TCEB1,105264,110369,8/6/2002
RBX1,TCEB2,105264,114702,8/6/2002
MED8,CUL2,108444,111824,8/6/2002
RBX1,MED8,105264,108444,8/6/2002
MED8,TCEB2,108444,114702,8/6/2002
MTA1,ESR1,107378,102503,8/8/2002
MED15,SMAD4,105026,101994,8/8/2002
SMAD3,MED15,102508,105026,8/8/2002
MED6,SMAD2,114006,111220,8/8/2002
SMAD1,MED6,111219,114006,8/8/2002
MED15,SMAD1,105026,111219,8/8/2002
SMAD1,MED24,111219,108248,8/8/2002
PDCD2,HCFC1,101340,110647,8/8/2002
MED6,SMAD3,114006,102508,8/8/2002
PDCD2,NCOR1,101340,106442,8/8/2002
MED24,SMAD3,108248,102508,8/8/2002
MED15,SMAD2,105026,111220,8/8/2002
MED24,SMAD2,108248,111220,8/8/2002
AUP1,ITGAV,105247,105692,8/9/2002
PRMT2,RXRA,104606,101747,8/9/2002
HDAC3,CCND1,115341,103741,8/9/2002
RALB,CALM1; CALM2; CALM3,112982,102031,8/9/2002
ITGA2B,AUP1,104496,105247,8/9/2002
KCNQ2,CALM1; CALM2; CALM3,104429,102031,8/9/2002
SKI,JUN,108796,100991,8/9/2002
PRMT2,PPARA,104606,104667,8/9/2002
NPHP1,FLNA,108369,114806,8/9/2002
PRMT2,NPM1,104606,109914,8/9/2002
AKT1,CDKN1B,112440,115395,8/9/2002
NCOA6,PRMT2,111192,104606,8/9/2002
AUP1,ITGAM,105247,104346,8/9/2002
THRB,CCND1,105780,103741,8/9/2002
PRMT2,SCARB1,104606,107280,8/9/2002
PRMT2,PRMT2,104606,104606,8/9/2002
CALM1; CALM2; CALM3,RALA,102031,112980,8/9/2002
AUP1,ITGA5,105247,103010,8/9/2002
KPNA2,NUP50,110088,100390,8/9/2002
CACYBP,S100A6,103102,110486,8/9/2002
THRA,CCND1,105778,103741,8/9/2002
THRB,PRMT2,105780,104606,8/9/2002
NUP50,KPNB1,100390,110318,8/9/2002
DNAJC5,CFTR,109431,110936,8/9/2002
NPHP1,FLNB,108369,102158,8/9/2002
AUP1,ITGA2,105247,108151,8/9/2002
CDKN1B,YWHAQ,115395,109161,8/9/2002
ZDHHC16,ABL1,110070,104641,8/9/2002
NPHP1,NPHP1,108369,108369,8/9/2002
PRMT2,ESR1,104606,102503,8/9/2002
PRMT2,PGR,104606,101624,8/9/2002
AUP1,ITGA1,105247,103880,8/9/2002
ESR2,PRMT2,100229,104606,8/9/2002
SYNE1,SYNE1,114234,114234,8/14/2002
SYNE1,EMD,114234,108819,8/14/2002
AXIN2,ANKRD6,101123,106807,8/15/2002
COPS7A,NFE2L2,103806,102791,8/15/2002
HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,DEK,106408,104318,8/15/2002
SLC6A3,TGFB1I1,112739,114164,8/15/2002
HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,DAXX,108386,103331,8/15/2002
JUN,BCL6,100991,111043,8/15/2002
COPS7A,PMF1,103806,109804,8/15/2002
TACC1,SNRPG,104479,109609,8/15/2002
TACC1,LSM7,104479,103473,8/15/2002
HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,DEK,108386,104318,8/15/2002
HDAC1,DNMT3L,109208,104737,8/15/2002
DEK,DAXX,104318,103331,8/15/2002
BCL6,JUNB,111043,115087,8/15/2002
CSNK1E,ANKRD6,103248,106807,8/15/2002
BRCA2,SMAD3,102655,102508,8/15/2002
DEK,HDAC2,104318,114007,8/15/2002
BRCA2,SMAD2,102655,111220,8/15/2002
HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,ING1,108386,107824,8/16/2002
NOTCH1,NOV,111028,105796,8/16/2002
RFC1,HDAC1,108531,109208,8/16/2002
CREBBP,ING1,107061,107824,8/16/2002
RBX1,VHL,105264,112703,8/16/2002
GP1BA,VWF,101596,103887,8/16/2002
ING1,HIST2H3A; HIST2H3C; HIST2H3D,107824,104172,8/16/2002
KAT2B,ING1,108390,107824,8/16/2002
EP300,ING1,101265,107824,8/16/2002
HCN2,HCN2,110673,110673,8/16/2002
TRRAP,ING1,103915,107824,8/16/2002
HCN1,HCN2,114298,110673,8/16/2002
BMX,RUFY1,100935,106107,8/16/2002
SIGLEC10,PTPN6,115223,109783,8/16/2002
PSEN1,GFAP,114505,102879,8/16/2002
ACTN4,MAGI1,107701,104291,8/16/2002
MAPK8,CDKN1A,111093,113330,8/16/2002
AKAP9,TACC3,114865,107806,8/16/2002
VAPA,OSBP,100219,113324,8/16/2002
HCN1,HCN1,114298,114298,8/16/2002
VHL,TCEB3,112703,100511,8/16/2002
SYNPO,MAGI1,112700,104291,8/16/2002
BMX,RUFY2,100935,108331,8/16/2002
EPHA3,RUFY1,112909,106107,8/16/2002
RARA,MAPK1,114548,108691,8/16/2002
SYNCRIP,PRMT1,116257,106128,8/19/2002
MYCBPAP,MYCBP,107775,101730,8/19/2002
HNRNPR,PRMT1,113436,106128,8/19/2002
PRMT1,TAF15,106128,112042,8/19/2002
RAB32,PRKAR2A,103272,105508,8/19/2002
PRMT1,HNRNPK,106128,110874,8/19/2002
CAPRIN1,PRMT1,113309,106128,8/19/2002
TPX2,AURKA,106771,105171,8/19/2002
ZBTB14,PRMT1,103014,106128,8/19/2002
SERPIND1,F2,113571,112341,8/20/2002
CDK9,RELA,106079,116233,8/22/2002
PTPN6,CAV1,109783,113940,8/23/2002
KAT2B,MDM2,108390,106304,8/23/2002
CADM1,CADM1,108038,108038,8/23/2002
CD247,DOCK2,113203,102270,8/23/2002
TFAP2C,UBE2I,108882,105209,8/23/2002
KLF10,SIAH1,102585,101885,8/23/2002
CAV1,PTPN1,113940,109850,8/23/2002
CCR5,ARRB1,107601,100298,8/23/2002
CCR5,CCR5,107601,107601,8/23/2002
TAB2,XIAP,113006,107509,8/23/2002
EGFR,SOCS3,112630,107432,8/23/2002
CAV1,PTPRF,113940,104432,8/23/2002
TRAF6,STRADB,113106,104273,8/23/2002
AFP,CCR5,112301,107601,8/23/2002
EGFR,SOCS1,112630,102187,8/23/2002
STRADB,XIAP,104273,107509,8/23/2002
TFAP2B,UBE2I,116289,105209,8/23/2002
UBE2I,TFAP2A,105209,113563,8/23/2002
PPP2CA,BEST1,113865,104970,8/23/2002
UBC,EPS15L1,106138,100897,8/23/2002
RASGRP4,RAP1A,106237,104626,8/23/2002
CAV1,PTPN11,113940,110411,8/23/2002
INSIG1,SREBF2,110770,110621,8/23/2002
PIGS,GPAA1,105102,114158,8/23/2002
PDLIM7,RET,110200,102913,8/23/2002
XIAP,TRAF6,107509,113106,8/23/2002
PTEN,CAV1,107347,113940,8/23/2002
LCK,LAT,100170,111182,8/27/2002
CANX,CFTR,106091,110936,8/28/2002
PIAS3,NCOA2,113272,109743,8/28/2002
RBBP4,SMARCA5,106420,109453,8/29/2002
ALK,SHC3,101099,100108,8/29/2002
BECN1,GOPC,101004,104408,8/29/2002
SMARCA5,RAD21,109453,113188,8/29/2002
GRID2,GOPC,102134,104408,8/29/2002
SMARCA5,SMC1A,109453,111195,8/29/2002
SMARCA5,SMC3,109453,101471,8/29/2002
HDAC2,SMARCA5,114007,109453,8/29/2002
SMC3,HDAC2,101471,114007,8/29/2002
ARNT,XPO1,115953,111964,8/30/2002
HIPK2,TP73,109953,106706,8/30/2002
HDAC1,PRKG1,109208,115002,8/30/2002
SHB,IL2RG,105382,111834,8/30/2002
NUMA1,TNKS,105525,114236,8/30/2002
FST,INHBE,110911,107999,8/30/2002
SHB,JAK1,105382,107364,8/30/2002
BGN,APOB,115242,109691,8/30/2002
IL2RB,SHB,103935,105382,8/30/2002
SF3B1,PPP1R8,111426,104624,8/30/2002
GEMIN6,GEMIN7,103395,101402,8/30/2002
IKBKAP,MAPK8,110986,111093,8/30/2002
XPO1,APC,111964,115867,8/30/2002
SALL1,UBE2I,115591,105209,8/30/2002
INSL3,RXFP2,102205,103393,8/30/2002
CDK5,CDK16,100020,100023,8/30/2002
GTF2I,PRKG1,104464,115002,8/30/2002
UIMC1,NR6A1,113581,114506,8/30/2002
SHB,JAK3,105382,101659,8/30/2002
SALL1,SUMO1,115591,101887,8/30/2002
CDK5R1,CDK16,113656,100023,8/30/2002
RB1,PAX2,101623,111327,8/30/2002
HDAC2,CSNK2A1,114007,110721,8/30/2002
JAK3,IL4R,101659,116087,9/1/2002
PTPN6,CBL,109783,107136,9/1/2002
YWHAE,CDK16,103095,100023,9/1/2002
PAK1,FLNA,103174,114806,9/1/2002
ZBTB17,TOPBP1,114875,109259,9/1/2002
PHC1,RNF2,102404,102894,9/1/2002
MLST8,RPTOR,109685,113565,9/1/2002
CD63,ITGB1,101657,101292,9/1/2002
SCNN1G,WWP2,101102,106988,9/1/2002
VCAM1,CCL22,101595,106204,9/1/2002
ABL1,NFKBIA,104641,107975,9/1/2002
ABI2,ADAM19,114161,112186,9/1/2002
EPB41L1,DRD3,102315,106010,9/1/2002
GADD45G,CCNB1,106227,100670,9/1/2002
CALR,ITGA5,102746,103010,9/1/2002
NCL,PPP1CB,113886,106328,9/1/2002
NR1H3,NR0B2,110571,105383,9/1/2002
ADAM19,UBC,112186,106138,9/1/2002
YWHAG,CDK16,108250,100023,9/1/2002
CCNB1,GADD45A,100670,109675,9/1/2002
ITGAV,CALR,105692,102746,9/1/2002
POLR2A,NR0B2,108908,105383,9/1/2002
CD81,CD81,107018,107018,9/1/2002
MET,PLXNB1,109976,113713,9/1/2002
AKAP9,TUBGCP3,114865,108987,9/1/2002
RNF2,PCGF2,102894,111574,9/1/2002
TUBGCP3,PCNT,108987,110768,9/1/2002
CCL17,VCAM1,109852,101595,9/1/2002
CALM1; CALM2; CALM3,AKAP9,102031,114865,9/1/2002
ADAM19,ESF1,112186,104503,9/1/2002
ABI2,ADAM22,114161,113075,9/1/2002
ABI2,ADAM29,114161,111268,9/1/2002
GNA11,RGS13,114848,104564,9/1/2002
GADD45B,CCNB1,116137,100670,9/1/2002
ABCG8,ABCG5,112674,112675,9/1/2002
ITGB1,CD151,101292,103861,9/1/2002
FBXW7,PSEN1,104634,114505,9/1/2002
PLP1,ITGA5,110110,103010,9/1/2002
TUBGCP2,PCNT,110555,110768,9/1/2002
RNF2,RING1,102894,114539,9/1/2002
RGS3,GNAI2,108513,115415,9/1/2002
MLST8,MTOR,109685,103035,9/1/2002
ITGAV,PLP1,105692,110110,9/1/2002
JAK3,STAT6,101659,100816,9/1/2002
NR0B2,NR1H2,105383,103689,9/1/2002
IL4R,CD40,116087,115912,9/1/2002
ADAM19,COPB1,112186,110731,9/1/2002
PCGF6,RNF2,107434,102894,9/1/2002
SMAD7,EP300,100789,101265,9/1/2002
VDAC1,DYNLT3,102830,113263,9/1/2002
DOCK9,CDC42,102196,110613,9/1/2002
RGS13,GNAI2,104564,115415,9/1/2002
TYK2,JAK3,101260,101659,9/1/2002
DRD2,EPB41L1,104864,102315,9/1/2002
PLAT,SERPINI1,103210,109293,9/1/2002
GSTM1,GSTM2,106518,104989,9/1/2002
IREB2,YBX1,102603,106757,9/1/2002
ITGAM,ICAM1,104346,106857,9/2/2002
TNFSF10,CASP10,101646,115803,9/2/2002
TP53,AURKA,114765,105171,9/2/2002
GGA2,CLINT1,113345,106916,9/2/2002
JAM3,ITGAM,114947,104346,9/2/2002
S100A10,KCNK3,115587,116356,9/2/2002
IFRD1,HDAC1,106672,109208,9/2/2002
FASLG,CASP10,107390,115803,9/2/2002
FASLG,CASP8,107390,100527,9/2/2002
PPARA,HELZ2,104667,100590,9/3/2002
ADH5,ADH5,111201,111201,9/3/2002
SPHKAP,SPHK1,103708,101851,9/6/2002
RPS6KC1,SPHK1,112118,101851,9/6/2002
ADORA2B,EZR,102231,109772,9/6/2002
NCOR2,NR1I2,112616,116268,9/6/2002
NCOA1,NR4A1,108625,103649,9/6/2002
RXRG,NR4A1,110796,103649,9/6/2002
DOK1,RET,116304,102913,9/6/2002
CNOT3,CAND2,104340,112396,9/6/2002
ABCA1,APOA1,106041,115004,9/6/2002
RAB15,RABIF,107461,102356,9/6/2002
NR1I2,NCOA1,116268,108625,9/6/2002
NR4A1,KAT2B,103649,108390,9/6/2002
NCOA3,NR4A1,110073,103649,9/6/2002
NR4A1,EP300,103649,101265,9/6/2002
BPY2; BPY2B; BPY2C,UBE3A,102547,109720,9/6/2002
SERPINF2,CFD,105588,107517,9/6/2002
ADORA2B,SLC9A3R2,102231,109744,9/6/2002
SLC9A3R1,NOS2,108809,111581,9/6/2002
NCK2,WIPF2,109707,111716,9/10/2002
EFNB2,NCK2,103182,109707,9/10/2002
WIPF2,WAS,111716,112806,9/10/2002
EIF3E,COPS6,101943,103344,9/11/2002
ARRB1,PTHLH,100298,111807,9/11/2002
EIF3E,CSN3,101943,111402,9/11/2002
UBC,PCNA,106138,111379,9/12/2002
CAV2,RASA1,102711,108344,9/13/2002
NPB,NPBWR1,111199,108463,9/13/2002
PLXNB1,ARHGEF12,113713,103865,9/13/2002
CAV2,SRC,102711,107525,9/13/2002
TUBA1B,VDAC1,110865,102830,9/13/2002
CAV2,NCK1,102711,106322,9/13/2002
HIPK2,RANBP9,109953,105101,9/13/2002
NR2C1,ESR1,107159,102503,9/13/2002
PTK6,PTK6,113487,113487,9/13/2002
GTF2A1L,TBP,111987,107088,9/13/2002
CAMK2D,RPS18,113466,106798,9/13/2002
MAPK1,TNIP1,108691,100774,9/13/2002
ACTN1,CDK5R2,115233,115406,9/15/2002
CDK5R1,ACTN1,113656,115233,9/15/2002
ACTN1,CAMK2A,115233,102659,9/15/2002
EPB41L3,CADM1,112855,108038,9/15/2002
CDK5R1,CAMK2A,113656,102659,9/15/2002
TAF1L,TBP,111146,107088,9/15/2002
SF3A2,RBM17,105934,100402,9/16/2002
SF3A2,SNRPG,105934,109609,9/16/2002
SF3A2,HSPD1,105934,114322,9/16/2002
CUL1,CDC25A,111823,107779,9/16/2002
SNRPD3,SF3A2,105353,105934,9/16/2002
SF3A1,SF3A2,109639,105934,9/16/2002
SF3A2,PHF5A,105934,104026,9/16/2002
PUF60,SF3A2,104581,105934,9/16/2002
SF3B1,PHF5A,111426,104026,9/16/2002
SF3B1,DDX42,111426,110233,9/16/2002
SF3A2,SNRPB2,105934,111910,9/16/2002
SNRPE,SF3A2,109610,105934,9/16/2002
SF3A2,CHERP,105934,108907,9/16/2002
SF3A2,SNRPD1,105934,105355,9/16/2002
FZR1,CDC25A,109668,107779,9/16/2002
SRSF1,SF3A2,103718,105934,9/16/2002
SF3B3,SF3A2,104702,105934,9/16/2002
SF3A2,SF3B5,105934,100574,9/16/2002
SF3A2,U2SURP,105934,116509,9/16/2002
SF3A2,SNRPD2,105934,105354,9/16/2002
SNRPB,SF3A2,107659,105934,9/16/2002
SF3B2,SF3A2,114383,105934,9/16/2002
SF3A2,SF3B1,105934,111426,9/16/2002
CDC25A,SKP1,107779,100881,9/16/2002
SF3A2,HMG20B,105934,116032,9/16/2002
DDX42,SF3A2,110233,105934,9/16/2002
SNRPA1,SF3A2,111285,105934,9/16/2002
DNAJC8,SF3A2,114452,105934,9/16/2002
SF3A2,SF3B4,105934,105938,9/16/2002
CDH5,PTPRB,114901,103610,9/16/2002
SF3A2,DHX15,105934,101422,9/16/2002
SF3A2,SF3B6,105934,115377,9/16/2002
U2AF2,SF3A2,103483,105934,9/16/2002
SF3B4,SF3B1,105938,111426,9/16/2002
SF3A2,SNRPF,105934,109611,9/16/2002
SF3A2,DDX46,105934,109671,9/16/2002
SF3B5,SF3B1,100574,111426,9/16/2002
SF3A2,SF3A3,105934,103582,9/16/2002
SF3A2,U2AF1,105934,101303,9/16/2002
TRAP1,SF3A2,105245,105934,9/16/2002
PPP3CA,PPIA,103158,105730,9/17/2002
CBLB,SH3KBP1,101451,106332,9/17/2002
VASP,VASP,103417,103417,9/17/2002
PPIA,PPP3R1,105730,115852,9/17/2002
PTK2,MAPK8IP3,100504,107239,9/19/2002
MAPK8IP3,SRC,107239,107525,9/19/2002
MAPK8,SNCG,111093,115302,9/20/2002
UBQLN1,P4HB,109087,111181,9/20/2002
DDB1,ABL1,108297,104641,9/20/2002
LDHAL6B,HNRNPD,107228,110427,9/20/2002
SNCG,MAPK3,115302,101159,9/20/2002
LRP6,FZD5,114005,110009,9/20/2002
MAPK1,SNCG,108691,115302,9/20/2002
CASP3,AKT1,112941,112440,9/20/2002
CDK11B,CCND3,109778,100204,9/20/2002
DGKD,DGKD,111642,111642,9/20/2002
PTEN,CSNK2A1,107347,110721,9/25/2002
CSNK2A2,PTEN,106059,107347,9/25/2002
ZBTB16,GATA1,109177,114276,9/26/2002
CBFA2T3,CBFA2T2,102289,106439,9/26/2002
RUNX1T1,CBFA2T2,105683,106439,9/26/2002
RUNX1T1,CBFA2T3,105683,102289,9/26/2002
CSNK1D,AKAP9,109479,114865,9/27/2002
VTI1B,STX7,115054,104374,9/27/2002
STAT1,PTPN2,100815,104761,9/27/2002
HOXA10,PBX1,107303,100032,9/27/2002
HOXA10,PTPN6,107303,109783,9/27/2002
RANBP9,MET,105101,109976,9/27/2002
SLC3A2,FAM57A,100405,106529,9/27/2002
CA2,SLC9A1,107653,109873,9/27/2002
MAP3K10,CLTC,100947,106373,9/27/2002
PPP1CA,EIF2AK2,109498,114927,9/27/2002
KEAP1,KEAP1,109865,109865,9/27/2002
MATK,ERBB2,107504,110434,9/27/2002
PPP1CC,EIF2AK2,103075,114927,9/27/2002
XRCC6,RUNX2,115541,106991,9/27/2002
CD40,HSPA4,115912,105082,9/30/2002
PTTG1,TP53,115014,114765,10/1/2002
CBX5,HDAC5,113923,114955,10/1/2002
MCM3,ORC2,104239,113194,10/1/2002
HDAC9,SUV39H1,109005,109564,10/1/2002
RANBP9,USP11,105101,101222,10/1/2002
PDE2A,PDE2A,112690,112690,10/1/2002
LIMK1,YWHAZ,113879,111046,10/1/2002
NUMA1,EPB41L2,105525,115686,10/1/2002
IER3,MAPK1,100518,108691,10/1/2002
2-Sep,6-Sep,105100,109869,10/1/2002
HGS,NEDD4,105172,108146,10/1/2002
ZBTB16,BMI1,109177,111573,10/1/2002
CBX5,HDAC4,113923,111662,10/1/2002
CLIP1,MTOR,112269,103035,10/1/2002
PPL,VIM,114096,115359,10/1/2002
MED23,ELF3,106195,106551,10/1/2002
STUB1,ERBB2,100319,110434,10/1/2002
SYK,MSN,114134,109733,10/1/2002
DCTN1,MAPRE1,101131,112860,10/1/2002
CASP6,CASP6,115887,115887,10/1/2002
UBE2I,STAT1,105209,100815,10/1/2002
NTRK1,PTPN1,110437,109850,10/1/2002
IL1R1,TRAF6,114494,113106,10/1/2002
CBX5,HDAC9,113923,109005,10/1/2002
STAT2,SMARCC2,111602,110852,10/1/2002
KRT8,PPL,109189,114096,10/1/2002
EP300,NR3C1,101265,109148,10/1/2002
TSHR,HSPA5,104726,107269,10/1/2002
2-Sep,7-Sep,105100,114639,10/1/2002
GTF2I,HDAC3,104464,115341,10/1/2002
PYGB,ACTN1,104348,115233,10/1/2002
CBX5,SUV39H1,113923,109564,10/1/2002
HDAC5,SUV39H1,114955,109564,10/1/2002
IER3,MAPK3,100518,101159,10/1/2002
PRKCZ,GRB14,109176,113310,10/1/2002
EP300,NCOA1,101265,108625,10/1/2002
HDAC3,GTF2IRD1,115341,107214,10/1/2002
