protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
SNIP1,CLK2,109528,114510,6/1/2011
ZFYVE26,SSX2IP,100338,102527,6/1/2011
CXORF57,PLEKHF2,115837,111122,6/1/2011
DEPTOR,BTRC,109845,100198,6/1/2011
DTX2,ALKBH4,107169,104917,6/1/2011
HEYL,MDFI,113493,103367,6/1/2011
STX7,STX4,104374,107318,6/1/2011
TP53,HINFP,114765,109295,6/1/2011
IKZF3,LDOC1,100961,108635,6/1/2011
TCAF1,IKZF3,111904,100961,6/1/2011
CREB3,TIMM17B,112161,100456,6/1/2011
UBE2I,AURKB,105209,113472,6/1/2011
KHDRBS2,TYK2,108977,101260,6/1/2011
CMTM5,FERMT2,109626,106255,6/1/2011
CYB561,CREB3,100859,112161,6/1/2011
BNIP2,FRK,100353,112955,6/1/2011
SSX2IP,NIF3L1,102527,101437,6/1/2011
CFL1,SSH1,111334,101528,6/1/2011
PLEKHF2,DRAP1,111122,102341,6/1/2011
IKZF1,MPPED2,109469,104361,6/1/2011
NECAB2,USHBP1,113698,105758,6/1/2011
TNIP1,MCM10,100774,101206,6/1/2011
NFATC1,KAT2B,114515,108390,6/1/2011
CHD4,SOX2,108804,106509,6/1/2011
TGS1,XPO1,108784,111964,6/1/2011
H2AFX,CBX5,113889,113923,6/1/2011
PSMA1,MAPRE3,100542,103510,6/1/2011
LNX2,SCLY,112785,111250,6/1/2011
ATP5O,PNMA1,114799,112725,6/1/2011
ZNF385C,PSMA3,115063,100544,6/1/2011
FAM3C,CREB3,100105,112161,6/1/2011
MID2,ZNF24,109062,106967,6/1/2011
OTX1,DPY30,116420,101244,6/1/2011
GATAD2B,SOX2,107129,106509,6/1/2011
THAP1,WDYHV1,112767,100116,6/1/2011
MAGEA6,TRIM26,102730,110965,6/1/2011
ZGPAT,CCNDBP1,115860,114235,6/1/2011
TRIM27,JOSD1,104168,109934,6/1/2011
FAM189A2,OPTN,116569,113250,6/1/2011
WWP2,WIPF1,106988,116127,6/1/2011
RIMS3,CREB3,114682,112161,6/1/2011
DVL2,EIF1B,116354,111136,6/1/2011
GCC1,CEP57,100169,101696,6/1/2011
YES1,DVL2,102905,116354,6/1/2011
ZBED1,KDM1A,103788,107886,6/1/2011
NMI,FAM60A,105877,106954,6/1/2011
PUF60,RAP1GDS1,104581,105412,6/1/2011
UBE2D1,DTX2,114399,107169,6/1/2011
PLEKHF2,CGGBP1,111122,105676,6/1/2011
RGS20,CATSPER1,100631,111313,6/1/2011
TUFT1,TRIM27,101379,104168,6/1/2011
CMTM5,ACSF2,109626,103851,6/1/2011
SNX15,REEP6,113537,102037,6/1/2011
BNIP3L,SMCO4,104574,105569,6/1/2011
NEDD9,BANP,103217,110704,6/1/2011
HIST2H2BE,SMC2,107407,100344,6/1/2011
BEND7,EAF2,112843,116214,6/1/2011
SALL1,SOX2,115591,106509,6/1/2011
METTL21A,ZBED8,111981,102429,6/1/2011
FHL2,HCK,107341,114709,6/1/2011
MDFI,TGIF1,103367,105501,6/1/2011
UBE2I,AURKA,105209,105171,6/1/2011
CREB3,ITM2B,112161,104444,6/1/2011
TRIM32,SCGB1A1,107984,110184,6/1/2011
THAP10,CCNDBP1,107905,114235,6/1/2011
KPNA3,TSSC4,100236,103067,6/1/2011
RNF111,CSNK2A1,110292,110721,6/1/2011
DAZAP2,MAGED1,113088,107381,6/1/2011
SOX2,CUX1,106509,102706,6/1/2011
TRIM27,NEDD9,104168,103217,6/1/2011
SPAG5,ZNF385C,101113,115063,6/1/2011
TMEM14B,CREB3,100553,112161,6/1/2011
RPL28,CCNDBP1,111882,114235,6/1/2011
ZNF417,CEP44,111430,106844,6/1/2011
FATE1,SYNGR2,106055,115675,6/1/2011
FABP3,NUP62,100992,103874,6/1/2011
ERCC5,PIDD1,111895,103104,6/1/2011
PIDD1,PPP6C,103104,103436,6/1/2011
CEP63,DTNB,108624,106630,6/1/2011
GOLGA2,TCF19,106415,102742,6/1/2011
NCAPH,HIST2H2AC,115447,107406,6/1/2011
C11ORF57,MKRN3,106569,116559,6/1/2011
CREB3,CLCN7,112161,113496,6/1/2011
SMC2,HIST2H2AC,100344,107406,6/1/2011
CALCOCO2,TTC23L,110568,104003,6/1/2011
RAD54L2,RBPMS,116291,101931,6/1/2011
SDCBP2,PRPF40A,112665,108854,6/1/2011
PIK3R2,MRFAP1L1,106673,110627,6/1/2011
EAF2,PSME3,116214,104090,6/1/2011
ENKD1,STAC3,103840,102337,6/1/2011
IKZF3,STK26,100961,111160,6/1/2011
DUSP12,CALCOCO2,116363,110568,6/1/2011
MYLIP,LNX2,109164,112785,6/1/2011
ZBTB48,TRIM41,112655,103606,6/1/2011
PRKAB2,IKZF3,107055,100961,6/1/2011
CHD7,GATAD2A,115309,114495,6/1/2011
ZFYVE26,SPAG5,100338,101113,6/1/2011
HEXIM2,HEXIM2,110303,110303,6/1/2011
TPM3,HOOK2,105691,109655,6/1/2011
CNPY3,CREB3,109957,112161,6/1/2011
BIN1,MBNL1,107292,109632,6/1/2011
MOCOS,PARVA,102202,109625,6/1/2011
SGTA,SYT11,115671,111106,6/1/2011
FNDC3B,TRIP13,109798,101170,6/1/2011
TRIM2,UBAC1,100602,101429,6/1/2011
UBE2U,GOLGA2,115524,106415,6/1/2011
CDKN2D,IKZF3,107302,100961,6/1/2011
CTBP2,IKZF1,104284,109469,6/1/2011
EGFR,H2AFX,112630,113889,6/1/2011
PIK3R3,LNX2,100640,112785,6/1/2011
HOOK2,KANSL1,109655,109763,6/1/2011
FIS1,CREB3,107964,112161,6/1/2011
MTUS2,ZNF490,105142,114207,6/1/2011
RUVBL2,SOX2,107631,106509,6/1/2011
TRAPPC8,TRAPPC13,103680,104132,6/1/2011
CREB3,LAT,112161,111182,6/1/2011
CREB3,CES1,112161,109111,6/1/2011
DTX2,EIF4ENIF1,107169,103176,6/1/2011
C17ORF62,CREB3,105980,112161,6/1/2011
UNC50,CREB3,110286,112161,6/1/2011
GOLGA2,KANSL1,106415,109763,6/1/2011
P4HA2,CREB3,112414,112161,6/1/2011
TCEA2,TNIP1,112271,100774,6/1/2011
HOXA1,HOXA1,102660,102660,6/1/2011
GATAD2A,SOX2,114495,106509,6/1/2011
SCAMP5,CREB3,104648,112161,6/1/2011
KIAA1217,FHL2,108541,107341,6/1/2011
RUNX1T1,HOMER3,105683,115593,6/1/2011
TUFT1,BIRC2,101379,114328,6/1/2011
TMEM14C,CREB3,116635,112161,6/1/2011
TAP1,CREB3,114263,112161,6/1/2011
KLK15,HOOK2,100803,109655,6/1/2011
PADI4,ELK1,105426,105156,6/1/2011
TRAM1,CREB3,110270,112161,6/1/2011
AGTRAP,ARFIP2,112632,111018,6/1/2011
HDAC2,SOX2,114007,106509,6/1/2011
C16ORF58,CREB3,107440,112161,6/1/2011
TSPAN4,CREB3,107234,112161,6/1/2011
EAF1,CCDC33,111897,105916,6/1/2011
FHL2,RFX3,107341,111620,6/1/2011
EXOC5,TNPO2,114701,110447,6/1/2011
ICAM4,CREB3,107995,112161,6/1/2011
MDFI,AVPI1,103367,115984,6/1/2011
ATPAF2,IKZF3,115291,100961,6/1/2011
ZNF317,RBMY1A1,113446,108270,6/1/2011
WWP2,HNRNPUL1,106988,115131,6/1/2011
RFC4,PIDD1,104156,103104,6/1/2011
OTX1,SPRY2,116420,104125,6/1/2011
CDC23,OPTN,101045,113250,6/1/2011
SP2,BANP,102900,110704,6/1/2011
LNX2,OPTN,112785,113250,6/1/2011
BYSL,TRIP6,109216,113450,6/1/2011
COX5B,MID2,100715,109062,6/1/2011
WDFY3,TRIM39,114304,116319,6/1/2011
SSX2IP,ZGPAT,102527,115860,6/1/2011
AKAP9,C1ORF94,114865,110357,6/1/2011
MRFAP1L1,BYSL,110627,109216,6/1/2011
UBQLN1,PARVA,109087,109625,6/1/2011
MAGEA6,TXNDC9,102730,111666,6/1/2011
SOX2,BRINP1,106509,113526,6/1/2011
CHD7,ZBTB20,115309,104110,6/1/2011
TEAD1,SOX2,113840,106509,6/1/2011
CREB3,SCLY,112161,111250,6/1/2011
TRIM2,LRRC8E,100602,103508,6/1/2011
GOLGA2,ERCC3,106415,100276,6/1/2011
CMTM5,CREB3,109626,112161,6/1/2011
L3MBTL3,L3MBTL3,104526,104526,6/1/2011
ABHD17A,TNIP1,113209,100774,6/1/2011
DRAP1,LMO2,102341,104853,6/1/2011
AQP5,CREB3,111301,112161,6/1/2011
CREB3,SLC41A3,112161,102510,6/1/2011
PNMA1,PCGF6,112725,107434,6/1/2011
CEP44,CCDC116,106844,103132,6/1/2011
DAZAP2,RNF115,113088,109977,6/1/2011
UBE2I,AGTRAP,105209,112632,6/1/2011
MDFI,ABHD17A,103367,113209,6/1/2011
APOD,CREB3,107458,112161,6/1/2011
KIFC3,PRKAA2,109144,108013,6/1/2011
RAD51D,IKZF1,110566,109469,6/1/2011
CCNDBP1,PSMB10,114235,108477,6/1/2011
ADTRP,CREB3,110653,112161,6/1/2011
ZNF557,CEP70,114465,113477,6/1/2011
CLEC7A,BNIP3L,109131,104574,6/1/2011
PKN1,HOMER3,100282,115593,6/1/2011
SOX2,ACTL6A,106509,108144,6/1/2011
NIF3L1,PNMA1,101437,112725,6/1/2011
TMEM140,CREB3,113218,112161,6/1/2011
CREB3,TMEM234,112161,113426,6/1/2011
EAF1,HOMER3,111897,115593,6/1/2011
PRKAB2,TRAF2,107055,105243,6/1/2011
PLP1,PTPRN,110110,114477,6/1/2011
MTUS2,FHL3,105142,100158,6/1/2011
PLEKHF2,CCDC172,111122,107838,6/1/2011
NECAB2,ISCU,113698,109535,6/1/2011
AGO2,TSN,109001,106033,6/1/2011
MBD3,ATF7,110696,104011,6/1/2011
GABARAPL1,KXD1,104016,112995,6/1/2011
SOX2,TWIST1,106509,105495,6/1/2011
BYSL,TRAF4,109216,100882,6/1/2011
TRAF6,TRAF1,113106,112197,6/1/2011
BEND7,EAF1,112843,111897,6/1/2011
CREB3,SPOCK3,112161,106925,6/1/2011
STK11,TBC1D23,102452,111958,6/1/2011
CIRBP,HNRNPK,104553,110874,6/1/2011
TMEM14B,MID2,100553,109062,6/1/2011
PTCD3,LNX2,112052,112785,6/1/2011
APOA2,CREB3,102718,112161,6/1/2011
TPM3,DVL2,105691,116354,6/1/2011
SFI1,GOLGA2,105118,106415,6/1/2011
PNMA2,ENKD1,114990,103840,6/1/2011
CREB3,AQP1,112161,107444,6/1/2011
VPS28,SKIL,103472,108797,6/1/2011
S100A4,S100B,103942,103885,6/1/2011
POLD1,PIDD1,113839,103104,6/1/2011
METTL13,THAP1,100833,112767,6/1/2011
ARSA,TRIP13,113605,101170,6/1/2011
TRIM27,ABCF3,104168,113172,6/1/2011
TRIM39,HINFP,116319,109295,6/1/2011
DAZAP2,UBASH3A,113088,115328,6/1/2011
NUP62,KANSL1,103874,109763,6/1/2011
CREB3,ZDHHC21,112161,106257,6/1/2011
TRIM39,KDM1A,116319,107886,6/1/2011
ZNF398,C1ORF109,102309,112716,6/1/2011
CT45A3,SDCBP2,112884,112665,6/1/2011
PAF1,FXR2,114201,108518,6/1/2011
MRPL15,CCNDBP1,103878,114235,6/1/2011
PPP2R3B,TMEM14B,114788,100553,6/1/2011
WWP2,TRAF4,106988,100882,6/1/2011
TRAF5,TRAF6,102415,113106,6/1/2011
ARL6IP1,GOLPH3L,109933,110278,6/1/2011
HSPB11,NUP62,103450,103874,6/1/2011
ALAS1,EP400,109364,116194,6/1/2011
SUPT16H,SOX2,104393,106509,6/1/2011
KRTAP5-9,CREB5,115820,115074,6/1/2011
UIMC1,DVL2,113581,116354,6/1/2011
TYRO3,TNIP1,105040,100774,6/1/2011
RUSC1,DVL2,105984,116354,6/1/2011
TFIP11,PPP1R16A,105259,102697,6/1/2011
ARIH2,CCDC33,113229,105916,6/1/2011
CREB3,ORMDL1,112161,116633,6/1/2011
C9ORF72,EIF2B2,100520,102185,6/1/2011
CREB3,PTDSS1,112161,101211,6/1/2011
CREB3,RPS3A,112161,103545,6/1/2011
ZNF417,CCNDBP1,111430,114235,6/1/2011
MME,MME,115633,115633,6/1/2011
HMG20B,TRAF1,116032,112197,6/1/2011
AGTRAP,PDHX,112632,102698,6/1/2011
NAP1L3,BEND7,102311,112843,6/1/2011
TCF12,HEXIM2,108782,110303,6/1/2011
CTBP2,SOX2,104284,106509,6/1/2011
TSGA10,BIRC2,102384,114328,6/1/2011
NRG4,CREB3,108077,112161,6/1/2011
CREB3,LPCAT2,112161,103343,6/1/2011
S1PR1,WWP2,100061,106988,6/1/2011
CMTM5,HNRNPK,109626,110874,6/1/2011
TELO2,KRT15,101948,108164,6/1/2011
ZGPAT,SPAG5,115860,101113,6/1/2011
CCNG1,TNIP1,103117,100774,6/1/2011
SCEL,NMI,115318,105877,6/1/2011
TRIM27,STK26,104168,111160,6/1/2011
PNMA1,SPG7,112725,113795,6/1/2011
HUWE1,USP4,105701,114876,6/1/2011
CGRRF1,CREB3,114726,112161,6/1/2011
MDFI,WDFY3,103367,114304,6/1/2011
L3MBTL3,PHC2,104526,101360,6/1/2011
TGS1,FBL,108784,110725,6/1/2011
MS4A1,CREB3,107794,112161,6/1/2011
RAD51D,AMOTL2,110566,112857,6/1/2011
HMOX1,CREB3,103886,112161,6/1/2011
PHF1,TFCP2,116327,107944,6/1/2011
HSPA4,PRNP,105082,109150,6/1/2011
NCK2,CHN1,109707,102725,6/1/2011
KRT20,TFIP11,104017,105259,6/1/2011
TMEM11,FATE1,105769,106055,6/1/2011
TNIP1,CDIP1,100774,102911,6/1/2011
NMI,POMZP3,105877,112959,6/1/2011
TCAF1,MID2,111904,109062,6/1/2011
MDFI,PTPMT1,103367,114190,6/1/2011
THAP1,ZNF385C,112767,115063,6/1/2011
MAGOHB,DVL2,113912,116354,6/1/2011
FASLG,FASLG,107390,107390,6/1/2011
TRIM41,CHD2,103606,116352,6/1/2011
NMI,TRAF5,105877,102415,6/1/2011
HNRNPLL,MDFI,114755,103367,6/1/2011
CDKN2D,C1ORF94,107302,110357,6/1/2011
MTUS2,SPG7,105142,113795,6/1/2011
AGTRAP,SPG21,112632,113617,6/1/2011
WASL,RNF8,110373,110969,6/1/2011
SF3B4,FRK,105938,112955,6/1/2011
GOLGA2,FBXO28,106415,115158,6/1/2011
FATE1,NRG4,106055,108077,6/1/2011
SERPINI2,SGTB,115485,104900,6/1/2011
GABPB1,TRAF2,116377,105243,6/1/2011
TRIM23,BAZ2B,102929,109232,6/1/2011
CHD7,SALL3,115309,104177,6/1/2011
SOX2,SALL3,106509,104177,6/1/2011
KIFC3,ZGPAT,109144,115860,6/1/2011
GGA3,CDKN2A,103646,108570,6/1/2011
IKZF1,FAM50B,109469,102738,6/1/2011
PIDD1,ERCC2,103104,110402,6/1/2011
CREB3,ACSF2,112161,103851,6/1/2011
UBC,S1PR1,106138,100061,6/1/2011
DOLK,CREB3,102352,112161,6/1/2011
KRTAP5-9,ABHD17A,115820,113209,6/1/2011
ABHD17A,GOLGA2,113209,106415,6/1/2011
SEC22A,DTX2,105843,107169,6/1/2011
CSTF2T,GOLGA2,115606,106415,6/1/2011
ADAMTSL4,OTX1,108641,116420,6/1/2011
NFATC1,HDAC5,114515,114955,6/1/2011
MLH1,CXORF57,100700,115837,6/1/2011
OLIG1,CHD7,103443,115309,6/1/2011
CEP76,THRA,106561,105778,6/1/2011
DCX,GOLGA2,113998,106415,6/1/2011
TNIP1,NME7,100774,114284,6/1/2011
STK26,CEP76,111160,106561,6/1/2011
CREB3,SYNGR1,112161,102760,6/1/2011
SMN1; SMN2,PPIG,105810,109464,6/1/2011
HEXIM2,PRDM14,110303,109440,6/1/2011
KIAA1143,CEP76,105537,106561,6/1/2011
ZNF544,RABIF,100072,102356,6/1/2011
ABHD17A,TRAF1,113209,112197,6/1/2011
MTA2,CHD7,110912,115309,6/1/2011
ZNF451,CDCA4,104497,100478,6/1/2011
ATP6V1G1,ATP6V1E2,110745,109617,6/1/2011
PFDN5,CALCOCO2,110284,110568,6/1/2011
PRDM14,ATPAF2,109440,115291,6/1/2011
DDI1,CCL28,104720,108128,6/1/2011
FANK1,COPS5,101428,105737,6/1/2011
MID2,CEP57L1,109062,103136,6/1/2011
MTUS2,DCTN4,105142,104735,6/1/2011
ITPKB,GOLGA2,105292,106415,6/1/2011
LPXN,RUNX1T1,102569,105683,6/1/2011
TCF12,MYF6,108782,111038,6/1/2011
ALAS1,DUSP19,109364,106650,6/1/2011
TRIM69,RECK,113523,114545,6/1/2011
FXYD6,CREB3,100347,112161,6/1/2011
NTN4,KRTAP5-9,115446,115820,6/1/2011
TFIP11,KANSL1,105259,109763,6/1/2011
PRDX6,YWHAE,101072,103095,6/1/2011
PHC2,BYSL,101360,109216,6/1/2011
SOX2,NCOR2,106509,112616,6/1/2011
CEP63,TBC1D15,108624,100267,6/1/2011
KAT2B,MAPK14,108390,108300,6/1/2011
SDCCAG3,AP1M1,105680,115168,6/1/2011
DPYSL2,DPYSL2,116337,116337,6/1/2011
H2AFZ,SMC2,104124,100344,6/1/2011
CDC23,TRIM27,101045,104168,6/1/2011
STAM2,FAM189A2,113757,116569,6/1/2011
ZNF276,GCC1,106871,100169,6/1/2011
PRKAB2,GET4,107055,113137,6/1/2011
CREB3,APH1A,112161,101469,6/1/2011
ZNF439,MTUS2,104092,105142,6/1/2011
ABI2,CCDC36,114161,111907,6/1/2011
PPP2R3C,CCDC33,101509,105916,6/1/2011
RWDD2B,IKZF1,110990,109469,6/1/2011
DNAJA2,SOX2,113946,106509,6/1/2011
SOX2,SOX5,106509,106533,6/1/2011
SYNE4,CLEC7A,102423,109131,6/1/2011
CREB3,BCAP29,112161,101456,6/1/2011
MOS,HOMER3,108394,115593,6/1/2011
SMARCB1,SOX2,116527,106509,6/1/2011
PNMA1,UBQLN1,112725,109087,6/1/2011
RITA1,HOOK2,107127,109655,6/1/2011
TMEM14A,CREB3,100386,112161,6/1/2011
NAGK,MTHFD2,100049,101063,6/1/2011
LZTS2,BAHD1,101899,112583,6/1/2011
IKZF1,FAM214B,109469,109409,6/1/2011
CYP2S1,ADAMTSL4,108914,108641,6/1/2011
CREB3,CTSW,112161,107157,6/1/2011
TRIM28,H2AFX,112089,113889,6/1/2011
CBX5,WHSC1L1,113923,113903,6/1/2011
PUF60,SIAH1,104581,101885,6/1/2011
LNX2,MSRB3,112785,105668,6/1/2011
ENKD1,MKRN3,103840,116559,6/1/2011
PNMA1,ABHD17A,112725,113209,6/1/2011
IDH1,CEP57L1,116110,103136,6/1/2011
SMARCD1,SOX2,108068,106509,6/1/2011
RFC4,RNF41,104156,108425,6/1/2011
RING1,YAF2,114539,100801,6/1/2011
LPXN,VCL,102569,109950,6/1/2011
5-Mar,CREB3,113329,112161,6/1/2011
FAM118A,ZNF451,104226,104497,6/1/2011
CTBP1,SOX2,102479,106509,6/1/2011
NMI,KDM1A,105877,107886,6/1/2011
MAPK9,LNX2,111089,112785,6/1/2011
IKZF3,MAGOHB,100961,113912,6/1/2011
MMS19,CIAO1,114699,115301,6/1/2011
CDK2AP1,MRFAP1L1,103697,110627,6/1/2011
ZMYND19,NAB2,116364,108766,6/1/2011
SCARA3,CNOT7,104877,106877,6/1/2011
MMTAG2,GOLGA2,107949,106415,6/1/2011
SMARCD1,VPS37B,108068,104673,6/1/2011
SACM1L,CREB3,110096,112161,6/1/2011
FAM189A2,CALCOCO2,116569,110568,6/1/2011
ENKD1,PHC2,103840,101360,6/1/2011
EIF1AD,SDCBP2,110706,112665,6/1/2011
KRTCAP2,CREB3,112910,112161,6/1/2011
LMNB1,PIAS2,116387,110095,6/1/2011
PRKAG1,EIF3G,105359,103160,6/1/2011
TFCP2,FAM120C,107944,112717,6/1/2011
FAM90A1,CALCOCO2,116301,110568,6/1/2011
VPS28,CEP57L1,103472,103136,6/1/2011
PSMC5,PDCL,102644,106763,6/1/2011
SERINC1,CREB3,102401,112161,6/1/2011
TRAF2,RCOR3,105243,109817,6/1/2011
GOLGA2,RITA1,106415,107127,6/1/2011
PIDD1,RPAP3,103104,115891,6/1/2011
TMEM159,CACFD1,106333,114770,6/1/2011
IP6K2,LNX2,106909,112785,6/1/2011
AGPAT3,CREB3,110352,112161,6/1/2011
RBPMS,FRG1,101931,115035,6/1/2011
SGCA,SGTA,103386,115671,6/1/2011
H2AFX,HIST2H3A; HIST2H3C; HIST2H3D,113889,104172,6/1/2011
ZNF24,SOX2,106967,106509,6/1/2011
IKZF3,RCOR3,100961,109817,6/1/2011
SMARCC2,SOX2,110852,106509,6/1/2011
SOX2,SIN3A,106509,111852,6/1/2011
LZTS2,HOXB9,101899,108733,6/1/2011
CCNH,GOLGA2,107425,106415,6/1/2011
CREB3,BCL2L1,112161,101535,6/1/2011
TRIP13,UBE2I,101170,105209,6/1/2011
CYBRD1,STX4,112416,107318,6/1/2011
KHDRBS2,TMEM14B,108977,100553,6/1/2011
C11ORF57,S100B,106569,103885,6/1/2011
ZNF599,CMTM5,109102,109626,6/1/2011
CREB3,RHEB,112161,101809,6/1/2011
CCNC,ZNF18,115240,106966,6/1/2011
DVL2,WAS,116354,112806,6/1/2011
MTUS2,SLC25A6,105142,111222,6/1/2011
CREB3,TMEM100,112161,100339,6/1/2011
SHMT2,CREB3,114066,112161,6/1/2011
NEDD9,TFCP2,103217,107944,6/1/2011
VPS28,SMN1; SMN2,103472,105810,6/1/2011
TRIM27,ZNF417,104168,111430,6/1/2011
TP73,IKBKB,106706,104565,6/1/2011
ACSF2,ARL6IP1,103851,109933,6/1/2011
CREB3,SLC50A1,112161,111262,6/1/2011
LILRB5,CREB3,105148,112161,6/1/2011
PRR13,LNX1,115421,108955,6/1/2011
TRIM32,PIDD1,107984,103104,6/1/2011
CREB3,PPAP2A,112161,100958,6/1/2011
AGTRAP,KIAA0368,112632,113035,6/1/2011
DVL2,UBAC1,116354,101429,6/1/2011
AGO2,TSNAX,109001,101318,6/1/2011
VTN,LNX2,103767,112785,6/1/2011
CREB3,STX7,112161,104374,6/1/2011
CREB3,FXYD3,112161,113033,6/1/2011
TSGA10,MID2,102384,109062,6/1/2011
POLI,TRIM39,100873,116319,6/1/2011
SOX2,TCF3,106509,101412,6/1/2011
CMTM5,GAD1,109626,108008,6/1/2011
RGS20,OTX1,100631,116420,6/1/2011
LNX2,MAP2K5,112785,106861,6/1/2011
XPO4,SOX2,110536,106509,6/1/2011
TUBB,NCAPH2,101677,107505,6/1/2011
NAT9,EEF1E1,107258,108608,6/1/2011
NCOA5,NCOA5,102798,102798,6/1/2011
SNRPB,EXOSC8,107659,111204,6/1/2011
CEP57L1,CEP55,103136,114421,6/1/2011
ARID1A,SOX2,100959,106509,6/1/2011
PEG10,LNX2,108417,112785,6/1/2011
HNRNPK,RBMY1F; RBMY1J,110874,110166,6/1/2011
RPIA,PTPN11,103497,110411,6/1/2011
GPKOW,SH3GL1,101398,100808,6/1/2011
BEND7,LYAR,112843,101026,6/1/2011
TGS1,NOP58,108784,101923,6/1/2011
SEC22B,CREB3,100252,112161,6/1/2011
MEMO1,TACC1,113980,104479,6/1/2011
TRAF2,LNX2,105243,112785,6/1/2011
NEDD9,NAB2,103217,108766,6/1/2011
FAM124A,CCDC33,110797,105916,6/1/2011
TRAF4,FAM214B,100882,109409,6/1/2011
SCP2,CREB3,107034,112161,6/1/2011
PPP1R16A,PPP1CB,102697,106328,6/1/2011
CREB3,USE1,112161,115992,6/1/2011
MDFI,KANSL1,103367,109763,6/1/2011
AGTRAP,TMEM14B,112632,100553,6/1/2011
UBQLN1,AGR3,109087,106589,6/1/2011
ZBTB25,SEPHS1,107021,101524,6/1/2011
PRKRA,LYAR,106548,101026,6/1/2011
TFIP11,METTL17,105259,109127,6/1/2011
PRKAB2,CCDC33,107055,105916,6/1/2011
CDCA7L,ZGPAT,104259,115860,6/1/2011
PHC2,LMO2,101360,104853,6/1/2011
NEDD9,DMRTB1,103217,107226,6/1/2011
GOLGA2,DCTN4,106415,104735,6/1/2011
CREB3,TECR,112161,116596,6/1/2011
PPIB,SGTB,116075,104900,6/1/2011
DNM1L,MIEF2,110932,108834,6/1/2011
RBPMS,MGAT5B,101931,102216,6/1/2011
PSENEN,CREB3,115991,112161,6/1/2011
SCEL,GOLGA2,115318,106415,6/1/2011
PSME3,EAF1,104090,111897,6/1/2011
CREB3,ALG3,112161,103477,6/1/2011
CREB3,LMBR1L,112161,102678,6/1/2011
GLRX3,ZNF23,101805,108702,6/1/2011
VARS,CHD7,104210,115309,6/1/2011
SMC2,HIST2H3A; HIST2H3C; HIST2H3D,100344,104172,6/1/2011
C20ORF195,TRAF2,107156,105243,6/1/2011
ZBTB48,DVL2,112655,116354,6/1/2011
ARIH1,UBE2D3,111678,108169,6/2/2011
MYO10,DCC,105051,106261,6/3/2011
MYO10,TUBA1A,105051,104755,6/3/2011
FGFR3,HSP90AB1,108310,111698,6/3/2011
ITGB5,DCC,107325,106261,6/3/2011
ARRB2,PTGES3,110282,114589,6/3/2011
HSP90AA1,FGFR3,103493,108310,6/3/2011
CENPU,CENPT,109037,100137,6/3/2011
FGFR3,HSPA8,108310,108948,6/3/2011
HERC2,UBE3A,109206,109720,6/3/2011
CENPQ,CENPQ,104277,104277,6/3/2011
MLIP,LMNA,107819,112467,6/3/2011
XPO1,FBXO7,111964,112763,6/3/2011
HSPA4,FGFR3,105082,108310,6/3/2011
FGFR3,CDC37,108310,103951,6/3/2011
NEK9,PLK1,113957,114751,6/3/2011
CENPQ,PLK1,104277,114751,6/3/2011
ARRB2,PPP2R4,110282,106972,6/3/2011
MYO10,ITGB5,105051,107325,6/3/2011
SOST,LRP4,105020,114605,6/3/2011
ATF2,NFYA,101223,107710,6/3/2011
TUBB2B,MYO10,101671,105051,6/3/2011
TRIM2,BCL2L11,100602,113290,6/3/2011
NFYA,HDAC1,107710,109208,6/3/2011
SNRPD3,IFIT2,105353,102637,6/5/2011
IFIT2,MATR3,102637,103744,6/5/2011
IFIT2,SNRPA1,102637,111285,6/5/2011
IFIT1,SNRPD3,102641,105353,6/5/2011
IFIT3,SNRPA,116471,112338,6/5/2011
IFIT2,HNRNPAB,102637,107715,6/5/2011
IFIT3,SNRPB,116471,107659,6/5/2011
IFIT2,PABPC1,102637,105088,6/5/2011
SNRPE,IFIT2,109610,102637,6/5/2011
IFIT2,SNRPD2,102637,105354,6/5/2011
IFIT1,HSP90AB1,102641,111698,6/5/2011
HNRNPDL,IFIT3,100844,116471,6/5/2011
IFIT3,SRSF7,116471,101483,6/5/2011
IFIT2,SNRPF,102637,109611,6/5/2011
IFIT1,GRPEL1,102641,100995,6/5/2011
IFIT1,RPLP1,102641,100042,6/5/2011
IFIT2,SNRPC,102637,104636,6/5/2011
SNRPB2,IFIT3,111910,116471,6/5/2011
IFIT3,SNRPF,116471,109611,6/5/2011
IFIT3,HNRNPA3,116471,108356,6/5/2011
IFIT2,SNRNP70,102637,110383,6/5/2011
PABPC1,IFIT3,105088,116471,6/5/2011
IFIT3,IFIT1B,116471,104887,6/5/2011
DNAJA2,IFIT2,113946,102637,6/5/2011
IFIT3,SNRPD1,116471,105355,6/5/2011
IFIT1,ILF2,102641,101498,6/5/2011
RPLP1,IFIT2,100042,102637,6/5/2011
HNRNPL,IFIT2,115762,102637,6/5/2011
IFIT2,RCN2,102637,112339,6/5/2011
IFIT3,HNRNPU,116471,103064,6/5/2011
IFIT3,SSB,116471,101554,6/5/2011
IFIT1,SNRPD1,102641,105355,6/5/2011
IFIT1,PCCB,102641,111243,6/5/2011
IFIT1,HSP90AA1,102641,103493,6/5/2011
IFIT3,SRSF3,116471,104096,6/5/2011
IFIT2,PABPC4,102637,115410,6/5/2011
IFIT2,HNRNPA1,102637,115647,6/5/2011
PCCA,IFIT1,111245,102641,6/5/2011
