protein_name_1,protein_name_2,protein_id_1,protein_id_2,discovery date
TAB2,TNF,113006,116299,4/21/2006
FANCF,FANCL,100495,106792,4/21/2006
CDC73,TCF4,105568,102722,4/21/2006
TNF,IKBKB,116299,104565,4/21/2006
PTPN22,CD3E,109350,115639,4/21/2006
PTPN22,ZAP70,109350,114135,4/21/2006
PTPN22,CD247,109350,113203,4/21/2006
CENPJ,YWHAZ,104113,111046,4/21/2006
FBXO7,BIRC2,112763,114328,4/21/2006
BCL9,CDC73,104482,105568,4/21/2006
SPTA1,PTPN22,112468,109350,4/21/2006
CTNNB1,LEO1,111577,105435,4/21/2006
FANCL,FANCG,106792,113222,4/21/2006
CSNK1G2,DBNDD2,102396,110443,4/25/2006
CSNK1E,DBNDD2,103248,110443,4/25/2006
ZNF365,ZNF365,105196,105196,4/25/2006
CSNK1D,MAPT,109479,113557,4/25/2006
KLF2,KAT2B,111614,108390,4/25/2006
DBNDD2,CSNK1G3,110443,107188,4/25/2006
NAA11,NAA15,110154,109700,4/25/2006
CSNK1D,DBNDD2,109479,110443,4/25/2006
NAA50,NAA10,109990,112362,4/26/2006
NAA15,NAA50,109700,109990,4/26/2006
PSEN1,TMED10,114505,110169,4/27/2006
PSENEN,TMED10,115991,110169,4/27/2006
TMED10,NCSTN,110169,109256,4/27/2006
PDE6D,PTGIR,112639,111130,4/28/2006
RNF19A,CASR,113791,111041,4/28/2006
PSMA6,RBX1,115586,105264,4/28/2006
CEBPA,FUT1,109638,114926,4/28/2006
PSMA6,CUL1,115586,111823,4/28/2006
CEBPA,XRCC5,109638,106516,4/28/2006
PSMA2,CUL1,100543,111823,4/28/2006
VCP,CASR,111658,111041,4/28/2006
CUL1,PSMA7,111823,107232,4/28/2006
CASR,UBC,111041,106138,4/28/2006
CEBPA,XRCC6,109638,115541,4/28/2006
BAX,ERN1,101534,116272,4/28/2006
PSMD4,CUL1,111074,111823,4/28/2006
PARP1,CEBPA,113437,109638,4/28/2006
MAPK8,HDAC1,111093,109208,5/1/2006
WASL,CIB1,110373,116397,5/1/2006
CENPO,CENPI,112153,114000,5/1/2006
POLN,PCNA,111293,111379,5/1/2006
HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,H2AFZ,106408,104124,5/1/2006
TMED9,PTPN2,110810,104761,5/1/2006
CENPO,CASC5,112153,107566,5/1/2006
GRIP1,GRIP1,112974,112974,5/1/2006
HDAC9,JUN,109005,100991,5/1/2006
ITGA2,CIB1,108151,116397,5/1/2006
SRC,SMAD3,107525,102508,5/1/2006
YES1,OGT,102905,105116,5/1/2006
PCNA,POLK,111379,116165,5/1/2006
CENPU,CENPN,109037,113962,5/1/2006
POLR1A,SIRT7,115093,111147,5/1/2006
MAPK10,HDAC9,104954,109005,5/1/2006
CENPI,CENPN,114000,113962,5/1/2006
MAPK8,HDAC9,111093,109005,5/1/2006
SRC,RPS6KB1,107525,111603,5/1/2006
CENPM,CENPT,113623,100137,5/1/2006
MED1,POU1F1,101169,114255,5/1/2006
NRIP1,ESRRB,100930,109200,5/1/2006
HDAC1,GRIP1,109208,112974,5/1/2006
H2AFX,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,113889,106408,5/1/2006
BAZ1B,MYO1A,113521,100900,5/1/2006
MYO1C,SMARCA5,111505,109453,5/1/2006
POLR1A,POLR1B,115093,116312,5/1/2006
NAF1,NOP10,102036,116584,5/1/2006
NUP98,HDAC1,115752,109208,5/1/2006
CENPU,CENPK,109037,106083,5/1/2006
CENPN,CENPQ,113962,104277,5/1/2006
CENPP,CENPN,108871,113962,5/1/2006
OGT,MAPT,105116,113557,5/1/2006
PTPN6,SH3BP2,109783,115345,5/1/2006
RAD18,POLK,110634,116165,5/1/2006
PRKCD,PRKDC,110746,115196,5/1/2006
LYN,RPS6KB1,102912,111603,5/1/2006
CENPN,CENPL,113962,116451,5/1/2006
SMAD3,GRIP1,102508,112974,5/1/2006
BAZ1B,MYH1,113521,104051,5/1/2006
SPTA1,VASP,112468,103417,5/1/2006
HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,BANF1,106408,111427,5/1/2006
CENPN,CENPN,113962,113962,5/1/2006
CENPM,CENPP,113623,108871,5/1/2006
CENPL,CENPU,116451,109037,5/1/2006
CENPQ,CENPU,104277,109037,5/1/2006
BBC3,MCL1,101143,105294,5/1/2006
HIST3H2BB,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,114132,106408,5/1/2006
CENPQ,CENPP,104277,108871,5/1/2006
DDN,SH3KBP1,115529,106332,5/1/2006
EIF4G1,EIF4G1,112214,112214,5/1/2006
RBBP7,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,107735,106408,5/1/2006
CENPO,CENPN,112153,113962,5/1/2006
CENPM,CENPK,113623,106083,5/1/2006
PPP3R1,MAP3K5,115852,108747,5/1/2006
CENPP,CENPO,108871,112153,5/1/2006
CBLB,IRS1,101451,115660,5/1/2006
MYH9,NCL,111314,113886,5/1/2006
RPL5,NPM1,111880,109914,5/1/2006
CSNK2A1,OGT,110721,105116,5/1/2006
HDAC1,NKX3-1,109208,103030,5/1/2006
EIF4A1,EIF4E,105948,114219,5/1/2006
SPAG1,GNB1,111246,105262,5/1/2006
BTK,RPS6KB1,103269,111603,5/1/2006
SYK,RPS6KB1,114134,111603,5/1/2006
BCL2A1,BBC3,103954,101143,5/1/2006
CENPM,CENPN,113623,113962,5/1/2006
SPTA1,ENAH,112468,101071,5/1/2006
PRKCD,TOP2B,110746,111170,5/1/2006
SIRT7,HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,111147,108386,5/1/2006
OGT,NUP62,105116,103874,5/1/2006
ITGA2,WASL,108151,110373,5/1/2006
RAD18,POLN,110634,111293,5/1/2006
CENPO,CENPU,112153,109037,5/1/2006
HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,HIST1H1A,106408,112044,5/1/2006
MAPK9,HDAC9,111089,109005,5/1/2006
PTGER1,ADRB2,112442,109244,5/1/2006
CENPL,CENPM,116451,113623,5/1/2006
NAF1,DKC1,102036,100458,5/1/2006
NUP62,NPM1,103874,109914,5/1/2006
BCL2A1,BBC3,103954,108422,5/1/2006
HDAC1,MAPK9,109208,111089,5/1/2006
GATA2,MED1,108769,101169,5/1/2006
NUP50,NPM1,100390,109914,5/1/2006
CENPM,CENPU,113623,109037,5/1/2006
CENPU,CENPP,109037,108871,5/1/2006
CENPC,CENPM,108484,113623,5/1/2006
NR3C1,SRC,109148,107525,5/1/2006
ARRB2,FLNA,110282,114806,5/1/2006
HDAC1,MAPK10,109208,104954,5/1/2006
CENPQ,CENPO,104277,112153,5/1/2006
AKT1,PLCG1,112440,101146,5/1/2006
SIRT7,HIST2H2BE,111147,107407,5/1/2006
HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,SIRT7,106408,111147,5/1/2006
PRKCD,TOP2A,110746,109182,5/1/2006
CENPM,CENPI,113623,114000,5/1/2006
CENPP,CENPI,108871,114000,5/1/2006
CENPM,CENPQ,113623,104277,5/1/2006
CENPO,CENPM,112153,113623,5/1/2006
SPTA1,EVL,112468,101427,5/1/2006
PTPN2,TMED10,104761,110169,5/1/2006
CENPK,CENPN,106083,113962,5/1/2006
SIRT7,HIST2H2AC,111147,107406,5/1/2006
CENPI,CENPU,114000,109037,5/1/2006
SMARCA5,MYO1A,109453,100900,5/1/2006
MAPK3,PARP1,101159,113437,5/2/2006
GRAP2,ASAP1,107114,102494,5/2/2006
PSTPIP1,ASAP1,105012,102494,5/2/2006
MAPK1,PARP1,108691,113437,5/2/2006
NPHP1,ASAP1,108369,102494,5/2/2006
NCK1,ASAP1,106322,102494,5/2/2006
FYN,ASAP1,109836,102494,5/2/2006
SRC,ADAM17,107525,102861,5/2/2006
PACSIN2,ASAP1,113193,102494,5/2/2006
ASAP1,DLG1,102494,113241,5/2/2006
ASAP1,STAM,102494,111308,5/2/2006
FHL2,HCFC1,107341,110647,5/2/2006
SRPRB,SRPRB,101889,101889,5/2/2006
FHL3,HCFC1,100158,110647,5/2/2006
TEC,ASAP1,112952,102494,5/2/2006
FHL2,GABPB1,107341,116377,5/2/2006
PDPK1,ADAM17,106474,102861,5/2/2006
GABPA,FHL2,116376,107341,5/2/2006
CTTN,DNM2,100506,105715,5/2/2006
ASAP1,SNX9,102494,115977,5/2/2006
FHL2,SP1,107341,112778,5/2/2006
ASAP1,SH3GL2,102494,100809,5/2/2006
GIT2,GIT1,101863,101925,5/3/2006
PAIP2,UBR5,110963,113900,5/3/2006
ARHGEF7,GIT1,104988,101925,5/3/2006
PAK1,GIT1,103174,101925,5/3/2006
PAIP2,,110963,112117,5/3/2006
PXN,GIT1,116548,101925,5/3/2006
PARK2,DLG1,109451,113241,5/3/2006
SGOL2,PPP2R5A,100979,112608,5/4/2006
SGOL2,PPM1A,100979,114689,5/4/2006
SGOL2,SET,100979,112625,5/4/2006
PPP2R5A,SGOL1,112608,114815,5/4/2006
PPP2CA,SGOL2,113865,100979,5/4/2006
PPP2CA,SGOL1,113865,114815,5/4/2006
SGOL2,PPP2R1B,100979,115271,5/4/2006
SGOL1,PPP2R5D,114815,107374,5/4/2006
SGOL2,PPP2R5E,100979,108298,5/4/2006
SGOL2,PPP2R5D,100979,107374,5/4/2006
PPP2R5D,PPP2R5A,107374,112608,5/4/2006
PPM1A,SGOL1,114689,114815,5/4/2006
HDAC5,CAMTA2,114955,105468,5/5/2006
DDB1,CUL4B,108297,107583,5/5/2006
PPARA,CHD9,104667,104547,5/5/2006
AMOT,INADL,104797,101350,5/5/2006
ARHGAP17,PRKCI,110027,103685,5/5/2006
PARD3,AMOT,109139,104797,5/5/2006
DAXX,CUL3,103331,111815,5/5/2006
ATM,VHL,115411,112703,5/5/2006
SPOP,CUL3,102125,111815,5/5/2006
HDAC1,REPIN1,109208,106054,5/5/2006
INADL,ARHGAP17,101350,110027,5/5/2006
CHD9,NR1I3,104547,101221,5/5/2006
PSMA7,ABL2,107232,112954,5/5/2006
VHL,TP53,112703,114765,5/5/2006
ARHGAP17,MPP5,110027,112081,5/5/2006
ARHGAP17,AMOT,110027,104797,5/5/2006
ARHGAP17,PARD6A,110027,103626,5/5/2006
ARHGAP17,SH3KBP1,110027,106332,5/5/2006
REPIN1,HDAC2,106054,114007,5/5/2006
ESR1,CHD9,102503,104547,5/5/2006
ARHGAP17,PARD3,110027,109139,5/5/2006
VHL,KAT2B,112703,108390,5/5/2006
UBC,DAXX,106138,103331,5/5/2006
AMOT,MPP7,104797,115364,5/5/2006
PROP1,CTNNB1,102155,111577,5/5/2006
RXRA,CHD9,101747,104547,5/5/2006
ADRA1D,SNTB2,109362,109466,5/5/2006
ARHGAP17,CAPZB,110027,114830,5/5/2006
ADRA1D,SNTB1,109362,113489,5/5/2006
MPP5,AMOT,112081,104797,5/5/2006
AMOTL2,AMOT,112857,104797,5/5/2006
AMOT,AMOT,104797,104797,5/5/2006
AMOT,MPDZ,104797,115043,5/5/2006
VHL,EP300,112703,101265,5/5/2006
ABL1,PSMA7,104641,107232,5/5/2006
ARHGAP17,CD2AP,110027,109696,5/5/2006
CAPZA1,ARHGAP17,115160,110027,5/5/2006
XRCC3,BRCA2,103225,102655,5/10/2006
FANCG,XRCC3,113222,103225,5/10/2006
TNNI3,RCAN3,108909,108216,5/10/2006
MAP2K2,MAPK8,109307,111093,5/12/2006
MAPK8,MAP2K1,111093,103218,5/12/2006
KAT2B,HIF1A,108390,102040,5/12/2006
MAPK1,MAP2K7,108691,113622,5/12/2006
BCL2L1,ABL1,101535,104641,5/15/2006
PRKCD,ABL1,110746,104641,5/15/2006
NOXO1,CYBA,106018,113020,5/15/2006
GNB1,ATXN10,105262,105257,5/15/2006
TCEB1,SOCS4,110369,102806,5/15/2006
SOCS2,TCEB1,114853,110369,5/15/2006
ATXN10,GNB2,105257,105260,5/15/2006
ABL1,PRKCZ,104641,109176,5/15/2006
ENTPD1,RANBP9,110080,105101,5/15/2006
ABCA1,ATXN10,106041,105257,5/15/2006
GOLGA1,ATXN10,112043,105257,5/15/2006
ATXN10,GLS,105257,112201,5/15/2006
ATXN10,PPP1R12A,105257,100841,5/15/2006
ATXN10,FN1,105257,104307,5/15/2006
TCEB1,SOCS5,110369,112390,5/15/2006
FDPS,FDPS,115934,115934,5/16/2006
BCL11A,BCL11A,106813,106813,5/16/2006
CHN2,RAC1,102590,104701,5/17/2006
BRCA1,HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,108689,108386,5/17/2006
AKAP12,PRKAR2A,107087,105508,5/17/2006
AKAP12,PDE4D,107087,106827,5/17/2006
PAX6,SMARCA4,103484,108198,5/17/2006
GRB2,PLD2,113112,100294,5/18/2006
VHL,VHL,112703,112703,5/18/2006
MAP3K1,NR4A1,108449,103649,5/18/2006
PAK1,SH3KBP1,103174,106332,5/18/2006
USP7,TMPO,110519,110749,5/19/2006
ATXN1,GMEB2,101288,103306,5/19/2006
FXN,ACTN1,115711,115233,5/19/2006
BECN1,GFI1B,101004,111034,5/19/2006
UBQLN4,ZG16B,109252,106462,5/19/2006
DCTN3,ATXN1,103724,101288,5/19/2006
ATXN1L,SMARCC2,112037,110852,5/19/2006
RBFOX1,GCA,110896,101686,5/19/2006
UBQLN4,C1ORF94,109252,110357,5/19/2006
ATXN1L,APBB1,112037,112891,5/19/2006
RSRC2,UBQLN4,104387,109252,5/19/2006
GFI1B,DZANK1,111034,104160,5/19/2006
USP7,SYVN1,110519,101531,5/19/2006
RAD23A,UBQLN4,108093,109252,5/19/2006
,UBQLN4,103596,109252,5/19/2006
RBFOX1,PCBP4,110896,110824,5/19/2006
DKK3,UBQLN4,113321,109252,5/19/2006
BPGF-1,UBQLN4,116068,109252,5/19/2006
ATXN1,KMT2B,101288,114717,5/19/2006
KLHL8,USP7,115767,110519,5/19/2006
UBQLN4,PDIA5,109252,103764,5/19/2006
GABPB1,CIC,116377,109863,5/19/2006
RERE,RBFOX2,109074,114746,5/19/2006
ATXN2,NCOA4,116307,102813,5/19/2006
ATN1,PSME3,101290,104090,5/19/2006
ATXN1,PRDM1,101288,116560,5/19/2006
SMARCC2,ATXN1,110852,101288,5/19/2006
GFI1B,RNF31,111034,107932,5/19/2006
ATXN1,ZNF609,101288,111537,5/19/2006
ATXN1L,SCAF11,112037,107783,5/19/2006
HGS,UBQLN4,105172,109252,5/19/2006
PPP2R3A,ATXN7L2,107575,111845,5/19/2006
ATN1,DVL2,101290,116354,5/19/2006
UBQLN4,ERP29,109252,101073,5/19/2006
UBQLN1,RASSF5,109087,105719,5/19/2006
ATXN1,ZCCHC13,101288,101571,5/19/2006
ATXN1,PRRC2A,101288,109766,5/19/2006
UBQLN4,ZG16,109252,113374,5/19/2006
TSC22D4,SACS,102121,104423,5/19/2006
ATXN1,RHOXF2,101288,110442,5/19/2006
ATXN1,ADCY6,101288,116611,5/19/2006
RBM11,PCBP1,106687,110371,5/19/2006
ATXN7L3,PICK1,116187,114873,5/19/2006
KAT6A,RERE,107060,109074,5/19/2006
UBQLN4,PCDH8,109252,109926,5/19/2006
ATXN1,ZNF804A,101288,107408,5/19/2006
TRIM22,CIC,113703,109863,5/19/2006
ATN1,EWSR1,101290,106815,5/19/2006
DNAJA3,GFI1B,104772,111034,5/19/2006
,MLLT6,103596,103540,5/19/2006
ATXN1L,ALG13,112037,110507,5/19/2006
,ATXN1,108931,101288,5/19/2006
ATXN1,ZHX3,101288,111471,5/19/2006
PDLIM7,,110200,103596,5/19/2006
TBP,HAP1,107088,101289,5/19/2006
AP1M2,EPN1,110075,106297,5/19/2006
PRMT1,COIL,106128,107918,5/19/2006
COIL,ZBTB25,107918,107021,5/19/2006
ATXN1,CPSF7,101288,112532,5/19/2006
PTBP1,QKI,109286,114062,5/19/2006
PCBP1,PTBP1,110371,109286,5/19/2006
HBP1,SERPINI2,108453,115485,5/19/2006
COIL,FXR2,107918,108518,5/19/2006
ATXN1,FAM46B,101288,109623,5/19/2006
RERE,ZMYND8,109074,115416,5/19/2006
ATXN1,AHDC1,101288,111951,5/19/2006
UBQLN4,,109252,108595,5/19/2006
ATXN1,FAM46A,101288,110751,5/19/2006
IGHM,UBQLN4,113208,109252,5/19/2006
SACS,TSC22D4,104423,109278,5/19/2006
UBQLN1,ZG16,109087,113374,5/19/2006
ATXN1L,AP2M1,112037,104748,5/19/2006
ATXN1,OAZ1,101288,102173,5/19/2006
GFI1B,KALRN,111034,108939,5/19/2006
PICK1,GFI1B,114873,111034,5/19/2006
UBQLN4,SEMG1,109252,103888,5/19/2006
UBQLN4,TRIM32,109252,107984,5/19/2006
ACTN2,COIL,100626,107918,5/19/2006
ATXN1,NUMBL,101288,106364,5/19/2006
TBCB,USP7,114039,110519,5/19/2006
MSMO1,ATXN1,115367,101288,5/19/2006
QKI,HCLS1,114062,112178,5/19/2006
,COIL,107586,107918,5/19/2006
PPP6R2,ATXN1,104338,101288,5/19/2006
HSPG2,ATN1,103198,101290,5/19/2006
CBFA2T2,RERE,106439,109074,5/19/2006
UBQLN4,PBXIP1,109252,100596,5/19/2006
PRKCG,CCHCR1,110669,110888,5/19/2006
SART3,COIL,100779,107918,5/19/2006
USP6,ATXN7L3,106088,116187,5/19/2006
UBQLN4,KLHL26,109252,101183,5/19/2006
ATXN1,RBFOX1,101288,110896,5/19/2006
ACTN1,GFI1B,115233,111034,5/19/2006
RBM10,ATN1,107511,101290,5/19/2006
HPCAL1,ATXN1,110491,101288,5/19/2006
UBQLN4,DKK3,109252,115578,5/19/2006
RCVRN,PQBP1,104154,104756,5/19/2006
PCBP1,TSC22D4,110371,109278,5/19/2006
ATXN7L3,SECISBP2,116187,116228,5/19/2006
ATXN1,RAPGEF4,101288,104407,5/19/2006
EWSR1,ATXN3,106815,101287,5/19/2006
HIVEP1,ATXN1L,111846,112037,5/19/2006
DMPK,ATN1,102117,101290,5/19/2006
ZDHHC3,UBQLN4,110408,109252,5/19/2006
GFI1B,NELL2,111034,109739,5/19/2006
ATN1,RCHY1,101290,115252,5/19/2006
GFI1B,PDZD4,111034,116103,5/19/2006
JAG2,GFI1B,115640,111034,5/19/2006
COIL,KLHL42,107918,109815,5/19/2006
ATN1,CENPJ,101290,104113,5/19/2006
ATN1,KAT6A,101290,107060,5/19/2006
ATXN1,ZHX2,101288,113274,5/19/2006
USP7,ZMYND8,110519,115416,5/19/2006
GFI1B,MON1A,111034,104334,5/19/2006
USP7,HTRA2,110519,101593,5/19/2006
KAT6B,ATN1,108415,101290,5/19/2006
HIVEP1,APTX,111846,115224,5/19/2006
GFI1B,CCDC136,111034,108283,5/19/2006
KLHL8,USP7,111524,110519,5/19/2006
QKI,DEPP,114062,114431,5/19/2006
ATN1,LRP2,101290,103196,5/19/2006
PCBP1,UGP2,110371,102142,5/19/2006
AGTPBP1,ENO1,110924,102426,5/19/2006
RBPMS,QKI,115458,114062,5/19/2006
ATXN7L2,MDFI,111845,103367,5/19/2006
ATXN1,RNF31,101288,107932,5/19/2006
GFI1B,LTBP4,111034,104170,5/19/2006
UBQLN4,COPB1,109252,110731,5/19/2006
PIP4K2B,UBQLN4,114690,109252,5/19/2006
ITGB4,ATXN1,114475,101288,5/19/2006
COIL,CCDC136,107918,108283,5/19/2006
UBQLN4,ZFPM2,109252,101575,5/19/2006
,RBFOX1,106368,110896,5/19/2006
TRIM22,RERE,113703,109074,5/19/2006
KLHL8,COIL,111524,107918,5/19/2006
TRIP11,ATXN1L,101172,112037,5/19/2006
ATXN1L,NBR1,112037,101961,5/19/2006
UBQLN4,PELI2,109252,109018,5/19/2006
COIL,TSPYL2,107918,108088,5/19/2006
ATN1,SIAH2,101290,114743,5/19/2006
RBPMS,ATN1,115458,101290,5/19/2006
UBQLN4,SCAF1,109252,116530,5/19/2006
CELF3,RBFOX1,113019,110896,5/19/2006
HBP1,FAM127A,108453,108366,5/19/2006
RBFOX1,DVL2,110896,116354,5/19/2006
KIAA2026,ATXN1,115235,101288,5/19/2006
STMN1,UBQLN4,101694,109252,5/19/2006
FUBP3,QKI,106984,114062,5/19/2006
ATXN1,R3HDM2,101288,108616,5/19/2006
FXN,PICK1,115711,114873,5/19/2006
UBQLN4,FZD7,109252,102287,5/19/2006
ATXN1,ZSWIM8,101288,109603,5/19/2006
ATXN1L,ZC3H7B,112037,101869,5/19/2006
CALCOCO1,APTX,100795,115224,5/19/2006
COIL,CEP76,107918,106561,5/19/2006
UBQLN4,HSPA13,109252,113774,5/19/2006
LDB1,ATXN1,109673,101288,5/19/2006
ATXN1,SPEN,101288,106114,5/19/2006
ATXN2,BAG6,116307,113717,5/19/2006
ATXN1,UNK,101288,107448,5/19/2006
ATN1,NCK2,101290,109707,5/19/2006
RHOXF2,RBFOX1,110442,110896,5/19/2006
UBQLN1,UBQLN4,109087,109252,5/19/2006
ATN1,NOC2L,101290,105600,5/19/2006
ZNF205,UBQLN4,109930,109252,5/19/2006
EAPP,UBQLN4,110378,109252,5/19/2006
OTX2,ATXN1,116419,101288,5/19/2006
USP7,EWSR1,110519,106815,5/19/2006
COIL,FHL5,107918,102063,5/19/2006
FADS2,ATXN1L,112313,112037,5/19/2006
ATXN7,TP53BP2,104021,107580,5/19/2006
,ATXN1,111608,101288,5/19/2006
PRRC2A,RBFOX1,109766,110896,5/19/2006
SCYL1,COIL,112564,107918,5/19/2006
UBQLN4,CCDC134,109252,105946,5/19/2006
ATXN3,TEX11,101287,108265,5/19/2006
ATXN1,GSPT1,101288,106161,5/19/2006
ATXN2,ZNRD1,116307,103925,5/19/2006
RBFOX1,TNRC4,110896,102754,5/19/2006
SUPT20H,UBQLN4,102099,109252,5/19/2006
QKI,RBPMS,114062,101931,5/19/2006
COIL,ACTN1,107918,115233,5/19/2006
SSPO,ATN1,107265,101290,5/19/2006
ATXN1,UBAP2L,101288,105637,5/19/2006
GFI1B,GRIP2,111034,110534,5/19/2006
UBQLN4,IGFBP6,109252,112165,5/19/2006
UBQLN4,CCDC107,109252,103603,5/19/2006
PNMA1,UBQLN4,112725,109252,5/19/2006
EFEMP1,ATN1,107946,101290,5/19/2006
UBQLN4,ANKRD13D,109252,113509,5/19/2006
PLEKHA5,ATXN1,104675,101288,5/19/2006
HIVEP1,ATXN1,111846,101288,5/19/2006
RERE,PSMA3,109074,100544,5/19/2006
ATXN1,ELP5,101288,101109,5/19/2006
ATXN1,,101288,111876,5/19/2006
FKBP2,UBQLN4,106308,109252,5/19/2006
ARL4C,UBQLN4,108670,109252,5/19/2006
UBQLN4,MIF4GD,109252,101272,5/19/2006
CBFA2T2,ATN1,106439,101290,5/19/2006
EPN1,SCNN1B,106297,105431,5/19/2006
COIL,KALRN,107918,108939,5/19/2006
ATN1,,101290,106368,5/19/2006
ATXN1L,EPB41L3,112037,112855,5/19/2006
,ZNF205,103596,109930,5/19/2006
UBQLN4,DTX2,109252,103989,5/19/2006
CEP350,APTX,111972,115224,5/19/2006
ATXN1L,RBPMS,112037,101931,5/19/2006
ATXN1L,AFAP1L2,112037,108582,5/19/2006
ATXN1L,STAC2,112037,107536,5/19/2006
TRIP6,GFI1B,113450,111034,5/19/2006
PRNP,TSC22D4,109150,102121,5/19/2006
RBFOX1,DMRTB1,110896,107226,5/19/2006
EFEMP2,UBQLN4,100388,109252,5/19/2006
PICK1,UBQLN4,114873,109252,5/19/2006
DTX2,UBQLN4,107169,109252,5/19/2006
UBQLN4,CSTF2,109252,105227,5/19/2006
USP7,MAGEE1,110519,115707,5/19/2006
RNPS1,UBQLN4,111813,109252,5/19/2006
CTBP1,ATXN1L,102479,112037,5/19/2006
GFI1B,MYH14,111034,110050,5/19/2006
GFI1B,CCDC85B,111034,114675,5/19/2006
IL-6SAG,ATXN1,111592,101288,5/19/2006
ATXN1,BEND2,101288,110961,5/19/2006
TRAF2,UBQLN4,105243,109252,5/19/2006
BRE,GFI1B,100025,111034,5/19/2006
AGRN,ATN1,114444,101290,5/19/2006
CEND1,UBQLN4,109284,109252,5/19/2006
RERE,PRRC2A,109074,109766,5/19/2006
ATXN1,BTG3,101288,101133,5/19/2006
QSOX1,UBQLN4,112471,109252,5/19/2006
,FKBP2,103596,106308,5/19/2006
ATXN2,,116307,103568,5/19/2006
TAF9,RNF138,115710,108562,5/19/2006
AGTPBP1,NYNRIN,110924,100450,5/19/2006
HSFX1; HSFX2,ATXN1L,113805,112037,5/19/2006
ATXN1,DNAJA3,101288,104772,5/19/2006
TSPYL2,GFI1B,108088,111034,5/19/2006
ATXN1,SREBF1,101288,110021,5/19/2006
NUMBL,RBFOX1,106364,110896,5/19/2006
NR4A1,ATXN1,103649,101288,5/19/2006
CIC,SETD2,109863,101215,5/19/2006
CENPJ,CIC,111105,109863,5/19/2006
ATXN1,TCEANC,101288,107755,5/19/2006
KLHL8,ATXN1,115767,101288,5/19/2006
ECM1,RERE,114373,109074,5/19/2006
KIF1BP,ATXN2,115116,116307,5/19/2006
FBLN1,GFI1B,109112,111034,5/19/2006
UBQLN4,SRSF2,109252,116433,5/19/2006
GFI1B,CENPB,111034,115143,5/19/2006
DTNA,GFI1B,100788,111034,5/19/2006
RAB11FIP4,GFI1B,110759,111034,5/19/2006
COIL,LNX1,107918,108955,5/19/2006
SYT17,APTX,102178,115224,5/19/2006
UBQLN1,ADRM1,109087,114638,5/19/2006
ATXN1,ZNF488,101288,101166,5/19/2006
ATXN1,TIAF1,101288,114609,5/19/2006
CIC,PYCR2,109863,113061,5/19/2006
GFI1B,MID2,111034,109062,5/19/2006
UBQLN4,CCDC14,109252,104109,5/19/2006
ERCC5,EWSR1,111895,106815,5/19/2006
PCBP1,QKI,110371,114062,5/19/2006
COIL,ACTN4,107918,107701,5/19/2006
GFI1B,TRIM27,111034,104168,5/19/2006
GFI1B,EGFL7,111034,100091,5/19/2006
UBQLN4,C11ORF49,109252,109642,5/19/2006
ACTN2,ATXN2,100626,116307,5/19/2006
UBQLN4,SCMH1,109252,113474,5/19/2006
PDLIM7,PCBP1,110200,110371,5/19/2006
UBQLN4,LAT2,109252,114303,5/19/2006
ATXN1,USP54,101288,110817,5/19/2006
ATXN3,ARHGAP19,101287,106751,5/19/2006
UCHL3,ATXN7L3,101770,116187,5/19/2006
ATXN2,ACTN1,116307,115233,5/19/2006
UBC,SCNN1B,106138,105431,5/19/2006
ATN1,USP54,101290,110817,5/19/2006
ATXN1L,CTBP2,112037,104284,5/19/2006
CRIPT,UBQLN4,107621,109252,5/19/2006
PHPT1,ATXN1L,102400,112037,5/19/2006
MBP,ATN1,115656,101290,5/19/2006
PCBP1,RBM42,110371,110715,5/19/2006
USP7,PEG3,110519,113729,5/19/2006
ATN1,LTBP4,101290,104170,5/19/2006
ARF3,ATN1,102950,101290,5/19/2006
TBP,CXXC1,107088,114794,5/19/2006
PCBP1,CELF2,110371,104012,5/19/2006
