id,filename,full_classification,top_level_class
138064,ftp:##ftp.cs.buffalo.edu#pub#tech-reports#97-08.cogsci.tr.ps.Z,/Artificial_Intelligence/Knowledge_Representation/,Artificial_Intelligence
138103,ftp:##ftp.csd.uu.se#pub#papers#reports#0082.ps.gz,/Programming/Logic/,Programming
138108,ftp:##ftp.csd.uu.se#pub#papers#reports#0102.ps.gz,/Programming/Logic/,Programming
138120,ftp:##ftp.csd.uu.se#pub#papers#reports#0087.ps.gz,/Programming/Garbage_Collection/,Programming
138149,http:##www.cs.arizona.edu#people#jainm#ilps.ps,/Programming/Logic/,Programming
138215,ftp:##ftp.pmg.lcs.mit.edu#pub#castro#icpp96.ps.gz,/Operating_Systems/Memory_Management/,Operating_Systems
138312,ftp:##www.cs.rutgers.edu#pub#technical-reports#lcsr-tr-253.ps.Z,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
138313,ftp:##www.cs.rutgers.edu#pub#technical-reports#dcs-tr-329.ps.Z,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
138314,ftp:##www.cs.rutgers.edu#pub#technical-reports#dcs-tr-330.ps.Z,/Data_Structures__Algorithms_and_Theory/Computational_Complexity/,Data_Structures__Algorithms_and_Theory
138400,http:##bruce.www.media.mit.edu#people#bruce#thesis.ps,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
138401,http:##www.ai.mit.edu#projects#cog#Text#breazealAAAI98.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
138431,http:##www.ai.mit.edu#~cdp#scaz-CMAA.ps.Z,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
138435,http:##arti.vub.ac.be#www#steels#autsys.ps,/Artificial_Intelligence/Agents/,Artificial_Intelligence
138478,http:##www.cs.cmu.edu#afs#cs.cmu.edu#project#scandal#public#papers#CMU-CS-97-129.ps.gz,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
138540,http:##www.cs.cmu.edu#~thrun#papers#fox.my_dwa.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
138582,http:##www.cs.wisc.edu#~cao#papers#wpb-results1.ps.Z,/Networking/Internet/,Networking
138603,ftp:##ftp.speech.sri.com#pub#people#julia#papers#hcii97.ps.gz,/Human_Computer_Interaction/Interface_Design/,Human_Computer_Interaction
138669,ftp:##ftp.cag.lcs.mit.edu#pub#papers#low-cost.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
138755,http:##www.cs.princeton.edu#~af#research#mrcurves.ps,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
138781,ftp:##cse.ogi.edu#pub#chcc#pcohen#our-kqml-unix.ps,/Artificial_Intelligence/Agents/,Artificial_Intelligence
138784,http:##www.cs.cmu.edu#~softagents#papers#amodeling.ps.gz,/Artificial_Intelligence/Agents/,Artificial_Intelligence
138880,http:##dimacs.rutgers.edu#Workshops#Security#program2#bryans.ps,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
138905,http:##www.cl.cam.ac.uk:80#ftp#papers#reports#TR432-lcp-Yahalom.ps.gz,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
138906,http:##www.cl.cam.ac.uk#ftp#papers#reports#TR406-lcp-Tool-Support-for-Logics-of-Programs.ps.gz,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
138987,http:##www.cs.cmu.edu#afs#cs#usr#katia#www#cora-papers#dai93.ps.gz,/Artificial_Intelligence/Agents/,Artificial_Intelligence
138991,http:##www.cs.cmu.edu#~softagents#papers#mlia96.ps.gz,/Information_Retrieval/Retrieval/,Information_Retrieval
138995,http:##www.cs.cmu.edu#~softagents#papers#visitor-hoster.ps.gz,/Artificial_Intelligence/Agents/,Artificial_Intelligence
138999,http:##www.cs.cmu.edu#~softagents#papers#aaai97-final.ps.gz,/Artificial_Intelligence/Agents/,Artificial_Intelligence
139057,http:##www.cs.washington.edu#homes#anhai#papers#TR-95-01-01.ps.Z,/Artificial_Intelligence/Planning/,Artificial_Intelligence
139063,http:##www.cs.washington.edu#homes#anhai#papers#haddawy-drips-dvt.ps.Z,/Artificial_Intelligence/Planning/,Artificial_Intelligence
139173,http:##www.cs.gatech.edu#computing#Telecomm#people#Phd#rhk#papers#ps#ulpaa.ps,/Networking/Protocols/,Networking
139230,http:##www.cs.utah.edu#~cs686#Previous#s97#povey.ps,/Networking/Internet/,Networking
139360,ftp:##ftp.cc.gatech.edu#pub#gvu#tr#1994#94-35a.ps.Z,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
139378,http:##www.cis.ohio-state.edu#insight#papers#vopcd.ps,/Data_Structures__Algorithms_and_Theory/Formal_Languages/,Data_Structures__Algorithms_and_Theory
139399,http:##www.cs.cmu.edu#~acm#papers#nossdav97.ps,/Networking/Protocols/,Networking
139402,http:##www.cs.virginia.edu#~mtl8c#icc97.ps,/Networking/Protocols/,Networking
139405,ftp:##gaia.cs.umass.edu#pub#Kasera98:Comparison.ps.Z,/Networking/Protocols/,Networking
139409,http:##www.cs.gatech.edu#computing#pads#metated.ps,/Networking/Protocols/,Networking
139547,ftp:##ftp.cnl.salk.edu#pub#schraudo#center.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
139650,http:##iamwww.unibe.ch#~rvswww#Publikationen#TechReports#iam-91-007.ps.gz,/Operating_Systems/Realtime/,Operating_Systems
139675,file:##theory.lcs.mit.edu#pub#people#rosario#podc95.ps.Z,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
139676,file:##theory.lcs.mit.edu#pub#people#rosario#rsa.ps.Z,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
139684,http:##www.informatik.uni-hildesheim.de:80#~sirene#publ#Pfit5_95Wahl_Brechen.ps.gz,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
139686,http:##www.informatik.uni-hildesheim.de:80#~sirene#publ#PfWa5_92DC1_1IB.ps.gz,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
139738,ftp:##publications.ai.mit.edu#ai-publications#1000-1499#AITR-1457.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
139774,http:##www.cs.ucsd.edu#~calder#papers#ISCA-94.ps.Z,/Programming/Compiler_Design/,Programming
139775,http:##http.cs.berkeley.edu#~miyamoto#classes#spring98#cs265#expert#papers#ASPLOS-94.ps.gz,/Programming/Compiler_Design/,Programming
139853,ftp:##ftp.cc.gatech.edu#pub#tech_reports#1994#GIT-CC-94-52.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
139865,http:##www.cs.kun.nl#eita#publications#conferences#Vuurpijl-conf94a.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
139954,ftp:##ftp.cs.uu.nl#pub#RUU#CS#techreps#CS-1992#1992-27.ps.gz,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
139988,ftp:##ftp.cs.umd.edu#pub#papers#papers#3491#3491.ps.Z,/Networking/Protocols/,Networking
140005,http:##www.cs.toronto.edu#~greiner#PAPERS#exploit-omit-imlc96.ps,/Artificial_Intelligence/Machine_Learning/Theory/,Artificial_Intelligence
140045,http:##www-ai.ijs.si#DunjaMladenic#papers#PWW#pwwCONALD98.ps.gz,/Information_Retrieval/Filtering/,Information_Retrieval
140098,ftp:##ftp.icsi.berkeley.edu#pub#techreports#1992#tr-92-005.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
140155,ftp:##ftp.cis.ohio-state.edu#pub#tech-report#1995#TR38.ps.gz,/Programming/Object_Oriented/,Programming
140242,ftp:##gaia.cs.umass.edu#pub#Sale96:Optimal.ps.Z,/Encryption_and_Compression/Compression/,Encryption_and_Compression
140322,ftp:##ftp.cs.umd.edu#pub#papers#papers#2536#2536.ps.Z,/Human_Computer_Interaction/Interface_Design/,Human_Computer_Interaction
140483,http:##www.cs.cornell.edu#home#kleinber#soda94-search.ps,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
140535,http:##www.math.tau.ac.il#~megiddo#psfiles#stoc93.ps.gz,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
140547,http:##www.cs.cmu.edu#~sage#autobrief#final-igw9.ps,/Artificial_Intelligence/NLP/,Artificial_Intelligence
140569,http:##www.math.rutgers.edu#~sontag#FTP_DIR#fouriernet.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
140655,ftp:##ftp.cis.ufl.edu#cis#tech-reports#tr93#tr93-020.ps,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
140656,ftp:##softlib.rice.edu#pub#CRPC-TRs#reports#CRPC-TR94468.ps.gz,/Hardware_and_Architecture/High_Performance_Computing/,Hardware_and_Architecture
140753,http:##robotics.eecs.berkeley.edu#papers#motion_planning#goursat.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
140767,http:##www.cs.gatech.edu#gvu#people#student#wlw#newstuff#wlw-desk#gi95.ps.Z,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
140845,ftp:##ftp-pubs.lcs.mit.edu#pub#lcs-pubs#tr.outbox#MIT-LCS-TR-524.ps.gz,/Programming/Semantics/,Programming
140981,ftp:##das-ftp.harvard.edu#techreports#tr-24-94.ps.gz,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
141101,file:##ftp.cis.ohio-state.edu#pub#communication#techreports#tr46-96-scatter.ps.Z,/Networking/Routing/,Networking
141125,ftp:##ftp.cs.wisc.edu#wwt#ics94_directory.ps,/Operating_Systems/Memory_Management/,Operating_Systems
141140,ftp:##cl-ftp.dfki.uni-sb.de#pub#papers#local#declerck97_salt.ps.gz,/Artificial_Intelligence/NLP/,Artificial_Intelligence
141143,ftp:##cl-ftp.dfki.uni-sb.de#pub#papers#local#smes-anlp97.ps.gz,/Information_Retrieval/Extraction/,Information_Retrieval
141160,http:##www.math.rutgers.edu#~sontag#FTP_DIR#signlinear.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
141162,http:##www.math.rutgers.edu#~sontag#FTP_DIR#yuri-clf.ps.gz,/Data_Structures__Algorithms_and_Theory/Formal_Languages/,Data_Structures__Algorithms_and_Theory
141171,http:##www.math.rutgers.edu#~sontag#FTP_DIR#converse-iss.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
141174,file:##ftp.cis.ohio-state.edu#pub#communication#techreports#tr35-96-benefits_clustering.ps.Z,/Operating_Systems/Memory_Management/,Operating_Systems
141192,http:##dna.stanford.edu#~cnevill#publications#CJ.ps.gz,/Encryption_and_Compression/Compression/,Encryption_and_Compression
141193,http:##dna.stanford.edu#~cnevill#publications#Nevill-Manning.ps.gz,/Encryption_and_Compression/Compression/,Encryption_and_Compression
141259,http:##www.cs.cmu.edu#~necula#alpha.ps.gz,/Operating_Systems/Memory_Management/,Operating_Systems
141265,http:##www.cs.indiana.edu#pub#scheme-repository#doc#pubs#y.ps.gz,/Programming/Functional/,Programming
141296,http:##ptolemy.eecs.berkeley.edu#papers#97#compile#compile.ps,/Operating_Systems/Realtime/,Operating_Systems
141324,ftp:##ftp.cs.bham.ac.uk#pub#authors#W.B.Langdon#papers#WBL.max_gp97.ps,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
141342,http:##www.cs.ucsd.edu#~rik#papers#dpe-ml#ml.dpe.ps,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
141347,http:##www.aic.nrl.navy.mil#~spears#papers#adapt.crossover.ps.gz,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
141388,http:##anytime.cs.umass.edu#~jgrass#ps#95-94.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
141466,http:##www.cs.cmu.edu#afs#cs#user#chal#www#pricing.ps,/Artificial_Intelligence/Agents/,Artificial_Intelligence
141542,http:##www.ai.mit.edu#people#cshelton#papers#ligand.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
141543,http:##robotics.stanford.edu#~latombe#papers#cgta#paper.ps.gz,/Artificial_Intelligence/Machine_Learning/Rule_Learning/,Artificial_Intelligence
141546,http:##www.cs.princeton.edu#~wass#publications#socg95.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
141547,http:##www.cs.jhu.edu#~goodrich#pubs#snap.ps,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
141554,ftp:##ftp.cs.unc.edu#pub#users#manocha#PAPERS#encly.ps.gz,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
141596,ftp:##wol.ra.phy.cam.ac.uk#pub#www#mng10#GP#class.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
141658,ftp:##theory.lcs.mit.edu#pub#people#oded#ggl.ps,/Encryption_and_Compression/Encryption/,Encryption_and_Compression
141691,ftp:##ftp.cs.cmu.edu#project#chimera#cmu-cs-93-181.ps.Z,/Programming/Compiler_Design/,Programming
141823,http:##ftp.cs.yale.edu#pub#marios#phase-vlsi92.ps.gz,/Hardware_and_Architecture/Logic_Design/,Hardware_and_Architecture
141845,http:##www.eecs.umich.edu#~marios#papers#mst94.ps,/Hardware_and_Architecture/Logic_Design/,Hardware_and_Architecture
141849,http:##ftp.cs.yale.edu#pub#marios#et-vs-lc.ps.gz,/Hardware_and_Architecture/Logic_Design/,Hardware_and_Architecture
141850,http:##ftp.cs.yale.edu#pub#marios#tim.ps.gz,/Hardware_and_Architecture/Logic_Design/,Hardware_and_Architecture
141868,http:##cwis.kub.nl#~fdl#general#people#daelem#papers#benel96.ps,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
141918,http:##www.research.att.com#library#trs#TRs#97#97.18#97.18.1.body.ps,/Artificial_Intelligence/NLP/,Artificial_Intelligence
141951,ftp:##ftp.cs.jhu.edu#pub#barequet#papers#sin-cviu.ps.gz,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
141962,http:##www.cis.ohio-state.edu#graphics#kf#DOC#sm.ps,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
141972,file:##ftp.cis.ohio-state.edu#pub#tech-report#1995#TR27.ps.gz,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
142095,http:##www.cs.rice.edu#~adve#Papers#sigmetrics93.random_delays.ps.gz,/Operating_Systems/Memory_Management/,Operating_Systems
142097,ftp:##may.cs.ucla.edu#pub#papers#maisie-tse.ps.gz,/Programming/Debugging/,Programming
142098,ftp:##may.cs.ucla.edu#pub#papers#iosim-sc97.PS,/Operating_Systems/Memory_Management/,Operating_Systems
142102,http:##www.cs.wisc.edu#~vernon#papers#lopc.97ppopp.ps,/Operating_Systems/Memory_Management/,Operating_Systems
142113,http:##www.cs.wisc.edu#~vernon#papers#ilp.98isca.ps,/Operating_Systems/Memory_Management/,Operating_Systems
142268,http:##www.cs.berkeley.edu#~nir#Papers#FrH5.ps,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
142299,ftp:##ftp.ai.mit.edu#pub#users#jcma#papers#1991-aiip.ps.Z,/Artificial_Intelligence/NLP/,Artificial_Intelligence
142377,http:##www.cs.wisc.edu#~cao#papers#gd-size.ps.Z,/Networking/Internet/,Networking
142402,http:##www.cs.caltech.edu#~schooler#papers#ccp-arch.ps,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
142610,http:##www.cs.utah.edu#~hwshen#embs94.ps,/Operating_Systems/Realtime/,Operating_Systems
142645,http:##www-cad.eecs.berkeley.edu#~orna#publications#cav95.ps.Z,/Data_Structures__Algorithms_and_Theory/Logic/,Data_Structures__Algorithms_and_Theory
142673,ftp:##ftp-pubs.lcs.mit.edu#pub#lcs-pubs#tr.outbox#MIT-LCS-TR-677.ps.gz,/Operating_Systems/Memory_Management/,Operating_Systems
142702,http:##www-wavelet.eecs.berkeley.edu#~vkgoyal#technical#isit98.ps,/Encryption_and_Compression/Compression/,Encryption_and_Compression
142718,http:##www.cs.wisc.edu#~fischer#ftp#pub#tech-reports#ncstrl.uwmadison#MP-TR-94-12#MP-TR-94-12.ps.Z,/Artificial_Intelligence/Games_and_Search/,Artificial_Intelligence
142840,ftp:##ftp.cs.umass.edu#pub#techrept#techreport#1992#UM-CS-1992-052.ps,/Artificial_Intelligence/Agents/,Artificial_Intelligence
142898,http:##www.cs.waikato.ac.nz#ml#publications#1996#KaiMing-Ting96.ps,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
142951,http:##catarina.usc.edu#danzig#cache.ps,/Networking/Internet/,Networking
142966,ftp:##ftp.cs.colorado.edu#pub#techreports#schwartz#Essence.Jour.ps.Z,/Information_Retrieval/Extraction/,Information_Retrieval
142976,http:##www.cs.colorado.edu#home#mcbryan#mypapers#www94.a4.ps,/Networking/Internet/,Networking
143108,http:##www.cis.ohio-state.edu#~hartman#PUBLIC#papers#tech-intro-compressed.ps.gz,/Programming/Debugging/,Programming
143323,http:##www-cse.uta.edu#~holder#pubs#mr96.ps,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
143476,http:##www.cs.helsinki.fi#~tirri#flairs97.ps.gz,/Artificial_Intelligence/Machine_Learning/Probabilistic_Methods/,Artificial_Intelligence
143676,http:##www.cs.iastate.edu#tech-reports#TR95-03.ps,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
143801,ftp:##borneo.gmd.de#pub#as#janus#ref94_1.ps,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
143922,http:##www.cs.berkeley.edu#~aiken#ftp#lics92.ps,/Data_Structures__Algorithms_and_Theory/Logic/,Data_Structures__Algorithms_and_Theory
144121,ftp:##ftp.cs.indiana.edu#pub#techreports#TR383.ps.Z,/Artificial_Intelligence/Theorem_Proving/,Artificial_Intelligence
144205,http:##quake.usc.edu#papers#mel.nips95.ps.gz,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
144212,ftp:##kant.irmkant.rm.cnr.it#pub#econets#nolfi.gripper.ps.Z,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
144255,http:##www.cs.cmu.edu#afs#cs.cmu.edu#Web#People#rbd#papers#canoncmj.ps.Z,/Programming/Functional/,Programming
144266,http:##www.isi.edu#~pedro#PUBLICATIONS#popl97.ps.Z,/Programming/Compiler_Design/,Programming
144325,http:##www.cs.cornell.edu#Info#People#cardie#papers#cogsci-92.ps,/Artificial_Intelligence/NLP/,Artificial_Intelligence
144330,http:##www.ics.uci.edu#~kibler#mlw92.ps,/Artificial_Intelligence/Machine_Learning/Theory/,Artificial_Intelligence
144363,ftp:##ftp.cs.wisc.edu#tech-reports#reports#91#tr1009a.ps,/Artificial_Intelligence/Games_and_Search/,Artificial_Intelligence
144375,http:##cairo.cs.uiuc.edu#papers#QoSbroker.ps,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
144408,ftp:##ftp.cs.colorado.edu#users#mozer#papers#timeseries.ps,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
144428,ftp:##ftp.cis.ufl.edu#cis#tech-reports#tr94#tr94-039.ps,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
144626,http:##www.cs.rice.edu#CS#PLT#Publications#tr95-254.ps.gz,/Programming/Garbage_Collection/,Programming
144679,ftp:##www.cs.rutgers.edu#pub#technical-reports#hpcd-tr-28.ps.Z,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
144701,http:##www.cs.cmu.edu#~dandre#papers#IEEE_WCCI_94_Mapmaker.ps,/Artificial_Intelligence/Machine_Learning/Genetic_Algorithms/,Artificial_Intelligence
144724,ftp:##ftp.cs.kun.nl#pub#SoftwEng.InfSyst#articles#FormAspects.ps.Z,/Databases/Temporal/,Databases
144746,ftp:##ftp.cs.kun.nl#pub#SoftwEng.InfSyst#articles#Uniquest.ps.Z,/Databases/Temporal/,Databases
144760,http:##www.eecs.berkeley.edu#~michaelg#papers#efficient_fourier_synthesis.ps,/Operating_Systems/Realtime/,Operating_Systems
144880,http:##www.cs.wisc.edu#~fischer#ftp#pub#tech-reports#ncstrl.uwmadison#CS-TR-96-1309#CS-TR-96-1309.ps.Z,/Databases/Relational/,Databases
144881,http:##www.cs.wisc.edu#~uri#Papers#spie_paper.ps,/Databases/Relational/,Databases
145001,http:##www-graphics.stanford.edu#papers#webviz#webviz.ps.gz,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
145039,ftp:##ftp-pubs.lcs.mit.edu#pub#lcs-pubs#tr.outbox#MIT-LCS-TR-555.ps.gz,/Programming/Garbage_Collection/,Programming
145063,http:##www.psrg.lcs.mit.edu#ftpdir#james#mit-lcs-tm-390.ps,/Programming/Garbage_Collection/,Programming
145066,http:##haskell.systemsz.cs.yale.edu#haskell#long-semantics.ps.Z,/Programming/Functional/,Programming
145134,http:##www.stern.nyu.edu#~aweigend#Research#Papers#BEFORENYU#2nd-derivs.ps.Z,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
145176,ftp:##wol.ra.phy.cam.ac.uk#pub#www#mackay#pred.ps.gz,/Artificial_Intelligence/Machine_Learning/Neural_Networks/,Artificial_Intelligence
145215,http:##cwis.kub.nl#~fdl#general#people#daelem#papers#itk94-49.ps,/Artificial_Intelligence/Machine_Learning/Case-Based/,Artificial_Intelligence
145239,ftp:##ftp.cs.cornell.edu#pub#vavasis#papers#asp9.ps,/Data_Structures__Algorithms_and_Theory/Computational_Geometry/,Data_Structures__Algorithms_and_Theory
145291,ftp:##ftp.icsi.berkeley.edu#pub#techreports#1989#tr-89-063.ps.gz,/Data_Structures__Algorithms_and_Theory/Hashing/,Data_Structures__Algorithms_and_Theory
145315,http:##www.cs.utexas.edu#users#pclark#papers#noise.ps,/Artificial_Intelligence/Machine_Learning/Rule_Learning/,Artificial_Intelligence
145384,ftp:##ftp.cs.colorado.edu#users#baveja#Papers#MLjournal4.ps.gz,/Artificial_Intelligence/Machine_Learning/Reinforcement_Learning/,Artificial_Intelligence
145513,http:##robotics.eecs.berkeley.edu#papers#motion_planning#multirate.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
145514,http:##robotics.eecs.berkeley.edu#papers#motion_planning#n_trailers.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
145515,http:##robotics.eecs.berkeley.edu#papers#motion_planning#m_steering.ps.gz,/Artificial_Intelligence/Robotics/,Artificial_Intelligence
145562,http:##http.cs.berkeley.edu#~asah#papers#other#to-read#CU-CS-659-93.ps.gz,/Programming/Garbage_Collection/,Programming
145580,http:##www.ri.cmu.edu#afs#cs.cmu.edu#project#fox#mosaic#papers#dtarditi-storage.ps,/Programming/Garbage_Collection/,Programming
145681,http:##www.tns.lcs.mit.edu#~djw#library#sigcomm96#grossglauser.ps.gz,/Networking/Routing/,Networking
145702,http:##www-cad.eecs.berkeley.edu#~orna#publications#ictl97.ps.Z,/Data_Structures__Algorithms_and_Theory/Logic/,Data_Structures__Algorithms_and_Theory
145738,http:##www.cs.columbia.edu#~hgs#papers#Schu9603_Dynamic.ps.gz,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
145741,http:##north.east.isi.edu#~mjh#cccp.ps.gz,/Networking/Protocols/,Networking
145826,ftp:##whitechapel.media.mit.edu#pub#tech-reports#TR-369.ps.Z,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
145831,http:##www.umiacs.umd.edu#users#yaser#head.ps.gz,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
145845,http:##www.cs.utexas.edu#users#vlr#papers#bi_aug.ps,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
145846,http:##www.cs.utexas.edu#users#vlr#papers#focs91.ps,/Data_Structures__Algorithms_and_Theory/Parallel/,Data_Structures__Algorithms_and_Theory
145867,http:##www.math.tau.ac.il#~mansour#papers#95stoc-prempt.ps.gz,/Networking/Routing/,Networking
145944,http:##www.cs.utexas.edu#users#plaxton#ps#1994#soda.ps,/Data_Structures__Algorithms_and_Theory/Sorting/,Data_Structures__Algorithms_and_Theory
145948,http:##www.cs.berkeley.edu#~alanm#CP#bader.tr-3798.97.ps,/Networking/Protocols/,Networking
145949,http:##www.cs.duke.edu#~jsv#Papers#BGV96.Simple_Mergesort.ps.gz,/Data_Structures__Algorithms_and_Theory/Sorting/,Data_Structures__Algorithms_and_Theory
145955,http:##www.cs.duke.edu#~jsv#Papers#NoV93.distr_sorting.ps.gz,/Data_Structures__Algorithms_and_Theory/Sorting/,Data_Structures__Algorithms_and_Theory
145982,http:##graphics.lcs.mit.edu#~seth#pubs#stabbing.ps.Z,/Human_Computer_Interaction/Graphics_and_Virtual_Reality/,Human_Computer_Interaction
146057,http:##www.ai.mit.edu#projects#transit#matrix#matrix-fccm96.ps.Z,/Hardware_and_Architecture/Logic_Design/,Hardware_and_Architecture
146063,http:##www.ai.mit.edu#projects#transit#dpga#dpga-proto-fpd95.ps.Z,/Hardware_and_Architecture/High_Performance_Computing/,Hardware_and_Architecture
146088,ftp:##st.cs.uiuc.edu#pub#papers#refactoring#refactoring-superclasses.ps,/Programming/Object_Oriented/,Programming
146200,http:##www-cse.uta.edu#~holder#pubs#kdd95.ps,/Encryption_and_Compression/Compression/,Encryption_and_Compression
146215,http:##www-icparc.doc.ic.ac.uk#papers#parcplan:_a_planning_architecture_with_p.ps,/Artificial_Intelligence/Planning/,Artificial_Intelligence
146217,ftp:##ftp.ecrc.de#pub#eclipse#ECRC_tech_reports#reports#ECRC-92-1.ps.Z,/Programming/Logic/,Programming
146301,http:##robotics.eecs.berkeley.edu#~mayi#psfile#MTNS98.ps.gz,/Artificial_Intelligence/Vision_and_Pattern_Recognition/,Artificial_Intelligence
146399,http:##www-unix.ecs.umass.edu#~awduche#papers#icupc96.ps,/Networking/Wireless/,Networking
146438,http:##www.cs.utexas.edu#users#dmcl#projects#symphony#papers#ps#NOSSDAV97-Striping.ps,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
146457,ftp:##ftp.icsi.berkeley.edu#pub#techreports#1993#tr-93-009.ps.gz,/Data_Structures__Algorithms_and_Theory/Randomized/,Data_Structures__Algorithms_and_Theory
146687,ftp:##ftp.cs.cornell.edu#pub#chandra#others#Gil.ps.Z,/Operating_Systems/Distributed/,Operating_Systems
146706,ftp:##ftp.cs.umd.edu#pub#papers#papers#3368#3368.ps.Z,/Programming/Software_Development/,Programming
146751,http:##www.cs.berkeley.edu#~amit#research#Postscript#relation.ps,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
146752,ftp:##ftp.icsi.berkeley.edu#pub#techreports#1994#tr-94-051.ps.gz,/Networking/Protocols/,Networking
146753,http:##www.cs.berkeley.edu#~amit#research#Postscript#CGroup93.ps,/Human_Computer_Interaction/Multimedia/,Human_Computer_Interaction
